Unnamed: 0,Year,Name,AcresBurned,Fire Size Rank,Cause,SOURCE_REPORTING_UNIT_NAME,DaysBurn,Discovery Month,Discovered DOY,Contained Month,Contained DOY,Latitude,Longitude,County,CountyIds,State,OWNER_DESCR,NOAA Station,Link,AWND,CLDD,DP10,DX90,PRCP,TAVG,TMAX,TMIN,PRCP_6M,PRCP_RS,DX90_2M,DP10_2M,Receives Snow,Snow Station,River Basin,Mar_SP,Mar_WC,Mar_Dens
830,2018,Grant Fire,30.0,C,,,176.0,Jun,,Jan,4.0,38.595865,-121.17693,Sacramento,34,CA,,USW00023232,USW00023232 2018-06-01 00:00:00,7.2,232.0,0.0,14.0,0.0,72.7,89.4,56.1,13.679999999999998,15.36,2.0,5.0,0,,,0,0,0
831,2018,Aqueduct Fire,30.0,C,,,99.0,Apr,,Jan,3.0,35.92436,-119.94083,Fresno,10,CA,,USW00023110,USW00023110 2018-04-01 00:00:00,8.9,47.0,1.0,3.0,0.19,63.0,78.7,47.3,3.62,3.81,0.0,7.0,1,mineral_king,Kaweah,13.0,3.0,0.23
832,2018,Border Fire,28.0,C,,,194.0,Jul,,Jan,4.0,32.557566,-116.8663,San Diego,37,CA,,USW00003178,USW00003178 2018-07-01 00:00:00,4.3,304.0,0.0,5.0,0.0,74.8,84.0,65.6,3.74,4.010000000000001,0.0,0.0,0,,,0,0,0
833,2018,Ager Fire,27.0,C,,,135.0,May,,Jan,4.0,41.791859,-122.513883,Siskiyou,47,CA,,USW00024257,USW00024257 2018-05-01 00:00:00,5.8,180.0,1.0,5.0,0.7,70.6,84.3,56.9,18.7,19.03,0.0,15.0,1,parks_creek,Shasta,28.5,6.5,0.23
834,2018,White Fire,26.0,C,,,134.0,May,,Jan,4.0,35.826333,-118.9821,Tulare,54,CA,,USW00023155,USW00023155 2018-05-01 00:00:00,7.2,229.0,0.0,6.0,0.02,72.3,84.8,59.8,3.9300000000000006,3.9300000000000006,5.0,10.0,1,mineral_king,Kaweah,13.0,3.0,0.23
835,2018,Soboba Fire,25.0,C,,,253.0,Sep,,Jan,4.0,33.80406,-116.93188,Riverside,33,CA,,USW00093138,USW00093138 2018-09-01 00:00:00,6.0,770.0,0.0,30.0,0.0,90.7,105.4,75.9,1.35,1.69,62.0,1.0,0,,,0,0,0
836,2018,Willow Fire,25.0,C,,,163.0,Jun,,Jan,4.0,38.015323,-121.998967,Contra Costa,7,CA,,USW00023254,USW00023254 2018-06-01 00:00:00,10.5,218.0,0.0,9.0,0.0,72.2,86.8,57.6,10.62,13.21,2.0,5.0,0,,,0,0,0
837,2018,Vineyard Fire,25.0,C,,,145.0,May,,Jan,4.0,35.71859,-120.64028,San Luis Obispo,40,CA,,USW00093209,USW00093209 2018-05-01 00:00:00,8.5,41.0,0.0,5.0,0.0,62.7,78.1,47.4,9.55,9.64,1.0,10.0,0,,,0,0,0
838,2018,Kelsey Fire,24.0,C,,,242.0,Sep,,Jan,4.0,38.91842,-122.85276,Lake,17,CA,,USW00023275,USW00023275 2018-09-01 00:00:00,3.6,140.0,0.0,16.0,0.03,69.0,88.3,49.8,11.09,23.49,47.0,0.0,0,,,0,0,0
839,2018,Land Fire,23.0,C,,,230.0,Aug,,Jan,4.0,33.946896,-117.066643,Riverside,33,CA,,USW00003171,USW00003171 2018-08-01 00:00:00,5.6,510.0,0.0,28.0,0.0,81.4,95.4,67.5,2.67,4.08,45.0,0.0,0,,,0,0,0
840,2018,Glen Fire,23.0,C,,,149.0,Jun,,Jan,4.0,37.99113,-121.86473,Contra Costa,7,CA,,USW00023254,USW00023254 2018-06-01 00:00:00,10.5,218.0,0.0,9.0,0.0,72.2,86.8,57.6,10.62,13.21,2.0,5.0,0,,,0,0,0
841,2018,Plymire Fire,23.0,C,,,148.0,Jun,,Jan,4.0,40.201826,-122.29388,Tehama,52,CA,,USW00024216,USW00024216 2018-06-01 00:00:00,8.1,404.0,1.0,23.0,0.1,78.5,94.3,62.7,10.7,13.16,6.0,5.0,1,red_rock_mountain,Trinity,33.0,13.0,0.39
842,2018,Wagner Fire,22.0,C,,,212.0,Aug,,Jan,4.0,37.69965,-120.0545,Mariposa,22,CA,,USW00023257,USW00023257 2018-08-01 00:00:00,6.7,369.0,0.0,21.0,0.0,76.9,94.1,59.7,4.76,7.029999999999999,50.0,0.0,1,snow_flat,Merced,82.0,31.5,0.38
843,2018,Meadow Fire,21.0,C,,,96.0,Apr,,Jan,3.0,33.86439,-117.48144,Riverside,33,CA,,USW00003171,USW00003171 2018-04-01 00:00:00,5.8,66.0,0.0,4.0,0.0,65.5,79.2,51.9,4.08,4.08,0.0,6.0,0,,,0,0,0
844,2018,Morgan Fire,20.0,C,,,315.0,Nov,,Jan,4.0,37.81111,-121.7944,Contra Costa,7,CA,,USW00023285,USW00023285 2018-11-01 00:00:00,4.0,6.0,4.0,0.0,1.63,55.5,69.0,41.9,0.03,11.28,13.0,0.0,0,,,0,0,0
845,2018,Niles Fire,20.0,C,,,314.0,Nov,,Jan,4.0,37.61158,-121.94182,Alameda,1,CA,,USW00023285,USW00023285 2018-11-01 00:00:00,4.0,6.0,4.0,0.0,1.63,55.5,69.0,41.9,0.03,11.28,13.0,0.0,0,,,0,0,0
846,2018,Church Fire,20.0,C,,,202.0,Jul,,Jan,4.0,37.07793,-121.600023,Santa Clara,43,CA,,USW00023277,USW00023277 2018-07-01 00:00:00,4.7,27.0,0.0,1.0,0.03,64.1,74.1,54.2,,,0.0,0.0,0,,,0,0,0
847,2018,Vallecitos Fire,20.0,C,,,164.0,Jun,,Jan,4.0,37.627119,-121.806775,Alameda,1,CA,,USW00023285,USW00023285 2018-06-01 00:00:00,8.1,139.0,0.0,8.0,0.0,69.1,84.9,53.3,9.32,11.28,2.0,5.0,0,,,0,0,0
848,2018,Bridle Fire,20.0,C,,,161.0,Jun,,Jan,4.0,33.524412,-116.821724,Riverside,33,CA,,USW00093138,USW00093138 2018-06-01 00:00:00,7.6,750.0,0.0,30.0,0.0,90.0,106.2,73.8,1.69,1.69,42.0,0.0,0,,,0,0,0
849,2018,70 Fire,20.0,C,,,161.0,Jun,,Jan,4.0,39.602703,-121.617698,Butte,4,CA,,USW00093205,USW00093205 2018-06-01 00:00:00,7.6,296.0,0.0,18.0,0.0,74.9,92.7,57.0,13.660000000000002,17.08,3.0,4.0,0,,,0,0,0
850,2018,Portola Fire ,20.0,C,,,159.0,Jun,,Jan,4.0,34.110516,-118.427886,Los Angeles,19,CA,,USW00093197,USW00093197 2018-06-01 00:00:00,5.4,27.0,0.0,0.0,0.0,65.2,70.5,59.8,5.86,5.840000000000001,0.0,0.0,0,,,0,0,0
851,2018,French Fire,20.0,C,,,112.0,Apr,,Jan,4.0,39.89075,-120.18499,Plumas,32,CA,,USW00023185,USW00023185 2018-04-01 00:00:00,7.8,2.0,2.0,0.0,0.54,53.3,66.7,39.8,4.800000000000001,5.340000000000001,0.0,5.0,1,eureka_lake,Feather,35.0,14.0,0.4
852,2018,Jacques Fire,18.0,C,,,125.0,May,,Jan,4.0,33.40178,-117.27467,San Diego,37,CA,,USW00003154,USW00003154 2018-05-01 00:00:00,,,,,,,,,0.0,0.0,0.0,0.0,0,,,0,0,0
853,2018,Lago Fire,18.0,C,,,109.0,Apr,,Jan,3.0,33.88744,-117.16232,Riverside,33,CA,,USW00003171,USW00003171 2018-04-01 00:00:00,5.8,66.0,0.0,4.0,0.0,65.5,79.2,51.9,4.08,4.08,0.0,6.0,0,,,0,0,0
854,2018,Rincon Fire,17.0,C,,,303.0,Nov,,Jan,4.0,37.0125,-122.046,Santa Cruz,44,CA,,USW00023277,USW00023277 2018-11-01 00:00:00,3.8,1.0,5.0,0.0,4.05,57.1,70.5,43.8,0.24,,0.0,1.0,0,,,0,0,0
855,2018,China Fire,17.0,C,,,164.0,Jun,,Jan,4.0,38.265645,-120.892404,Amador,3,CA,,USW00023237,USW00023237 2018-06-01 00:00:00,9.4,310.0,0.0,23.0,0.0,75.3,94.4,56.2,8.31,9.1,5.0,4.0,1,hams_station,Mokelumne,0.0,0.0,0.0
856,2018,Ethanac Fire,17.0,C,,,150.0,Jun,,Jan,4.0,33.742,-117.28189,Riverside,33,CA,,USW00003171,USW00003171 2018-06-01 00:00:00,6.7,271.0,0.0,16.0,0.0,74.0,88.5,59.5,4.2,4.08,7.0,1.0,0,,,0,0,0
857,2018,Oak Fire,16.0,C,,,220.0,Aug,,Jan,4.0,39.10494,-121.07039,Nevada,29,CA,,USW00023225,USW00023225 2018-08-01 00:00:00,4.7,180.0,0.0,0.0,0.0,70.4,78.1,62.9,31.37,56.21,0.0,0.0,1,ward_creek_2,Lake Tahoe,57.5,20.0,0.35
858,2018,Johnson Fire,16.0,C,,,192.0,Jul,,Jan,4.0,41.34453,-123.85404,Humboldt,12,CA,,USW00024283,USW00024283 2018-07-01 00:00:00,5.1,0.0,0.0,0.0,0.02,56.9,63.6,50.2,27.3,38.53,0.0,5.0,0,,,0,0,0
859,2018,Keeler Fire,16.0,C,,,143.0,May,,Jan,4.0,37.21803,-121.76828,Santa Clara,43,CA,,USW00023293,USW00023293 2018-05-01 00:00:00,7.8,20.0,0.0,1.0,0.0,63.1,72.4,53.9,8.89,9.11,0.0,10.0,0,,,0,0,0
860,2018,Iron Gate Fire,15.0,C,,,279.0,Oct,,Jan,4.0,41.94046,-122.43933,Siskiyou,47,CA,,USW00024257,USW00024257 2018-10-01 00:00:00,6.0,72.0,2.0,1.0,0.52,66.6,81.3,51.9,5.2,19.03,50.0,0.0,1,parks_creek,Shasta,28.5,6.5,0.23
861,2018,Essex Fire,15.0,C,,,241.0,Sep,,Jan,4.0,41.52123,-120.72362,Modoc,25,CA,,USW00024257,USW00024257 2018-09-01 00:00:00,4.3,270.0,0.0,21.0,0.03,74.0,92.4,55.6,8.84,19.03,59.0,0.0,1,cedar_pass,Pit,33.0,11.0,0.33
862,2018,Woodchuck Fire,15.0,C,,,120.0,May,,Jan,4.0,33.467999,-117.003829,Riverside,33,CA,,USW00003154,USW00003154 2018-05-01 00:00:00,,,,,,,,,0.0,0.0,0.0,0.0,0,,,0,0,0
863,2018,Tyler Fire,15.0,C,,,102.0,Apr,,Jan,3.0,33.711263,-116.164058,Riverside,33,CA,,USW00003104,USW00003104 2018-04-01 00:00:00,10.1,377.0,0.0,23.0,0.0,77.6,94.5,60.6,0.41,0.41,10.0,0.0,0,,,0,0,0
864,2018,Casner Fire,14.0,C,,,214.0,Aug,,Jan,4.0,33.05737,-116.77154,San Diego,37,CA,,USW00053120,USW00053120 2018-08-01 00:00:00,5.1,360.0,0.0,18.0,0.0,76.6,92.2,61.1,2.4800000000000004,5.63,32.0,0.0,0,,,0,0,0
865,2018,Camp Fire,14.0,C,,,194.0,Jul,,Jan,4.0,35.70086,-120.97339,San Luis Obispo,40,CA,,USW00093209,USW00093209 2018-07-01 00:00:00,8.1,421.0,0.0,27.0,0.0,78.5,98.2,58.9,9.36,9.64,20.0,0.0,0,,,0,0,0
866,2018,3-2 Fire,14.0,C,,,191.0,Jul,,Jan,4.0,39.99309,-120.02137,Lassen,18,CA,,USW00023185,USW00023185 2018-07-01 00:00:00,6.5,522.0,1.0,31.0,1.29,81.8,98.0,65.6,5.7,5.340000000000001,14.0,5.0,1,eureka_lake,Feather,35.0,14.0,0.4
867,2018,Madison FIre,14.0,C,,,148.0,Jun,,Jan,4.0,38.64953,-122.01762,Yolo,57,CA,,USW00093241,USW00093241 2018-06-01 00:00:00,7.8,248.0,0.0,16.0,0.0,73.3,90.8,55.7,13.3,15.47,3.0,2.0,0,,,0,0,0
868,2018,Ranchera Fire,13.0,C,,,243.0,Sep,,Jan,4.0,40.678889,-122.400556,Shasta,45,CA,,USW00024257,USW00024257 2018-09-01 00:00:00,4.3,270.0,0.0,21.0,0.03,74.0,92.4,55.6,8.84,19.03,59.0,0.0,1,red_rock_mountain,Trinity,33.0,13.0,0.39
869,2018,Cinnamon Fire,13.0,C,,,197.0,Jul,,Jan,4.0,33.04898,-116.78928,San Diego,37,CA,,USW00053120,USW00053120 2018-07-01 00:00:00,5.8,419.0,0.0,26.0,0.0,78.5,94.4,62.6,5.769999999999999,5.63,9.0,0.0,0,,,0,0,0
870,2018,Coldwell Fire,13.0,C,,,149.0,Jun,,Jan,4.0,36.10499,-120.55324,Fresno,10,CA,,USW00093209,USW00093209 2018-06-01 00:00:00,8.9,170.0,0.0,15.0,0.0,70.1,89.6,50.6,9.38,9.64,6.0,1.0,1,big_meadows,Kings,23.0,9.0,0.39
871,2018,Tower Fire,12.0,C,,,283.0,Oct,,Jan,4.0,40.49618,-122.51597,Shasta,45,CA,,USW00024257,USW00024257 2018-10-01 00:00:00,6.0,72.0,2.0,1.0,0.52,66.6,81.3,51.9,5.2,19.03,50.0,0.0,1,red_rock_mountain,Trinity,33.0,13.0,0.39
872,2018,Meyers Fire,12.0,C,,,259.0,Sep,,Jan,4.0,38.7448,-120.65672,El Dorado,9,CA,,USW00023225,USW00023225 2018-09-01 00:00:00,5.6,103.0,0.0,0.0,0.0,65.5,73.3,57.7,29.76,56.21,0.0,0.0,1,hams_station,Mokelumne,0.0,0.0,0.0
873,2018,Gray Fire,12.0,C,,,190.0,Jul,,Jan,4.0,34.171786,-117.35606,San Bernardino,36,CA,,USW00003171,USW00003171 2018-07-01 00:00:00,6.3,594.0,0.0,29.0,0.02,84.1,99.5,68.8,4.2,4.08,19.0,1.0,0,,,0,0,0
874,2018,School Fire,12.0,C,,,187.0,Jul,,Jan,4.0,37.22791,-119.50461,Madera,20,CA,,USW00093193,USW00093193 2018-07-01 00:00:00,7.6,720.0,0.0,31.0,0.0,88.2,102.8,73.7,6.32,6.73,27.0,0.0,1,mammoth_pass,Owens,83.0,23.5,0.28
875,2018,Mission Fire,12.0,C,,,156.0,Jun,,Jan,4.0,37.97638,-122.5275,Marin,21,CA,,USW00093227,USW00093227 2018-06-01 00:00:00,10.1,31.0,0.0,2.0,0.0,63.9,78.3,49.5,12.84,15.8,0.0,6.0,0,,,0,0,0
876,2018,Vista Fire,12.0,C,,,152.0,Jun,,Jan,4.0,33.40769,-117.22974,San Diego,37,CA,,USW00003154,USW00003154 2018-06-01 00:00:00,,,,,,,,,0.0,0.0,0.0,0.0,0,,,0,0,0
877,2018,Meamber Fire,12.0,C,,,151.0,Jun,,Jan,4.0,41.64805,-122.98442,Siskiyou,47,CA,,USW00024283,USW00024283 2018-06-01 00:00:00,6.9,0.0,2.0,0.0,0.48,56.4,64.1,48.7,29.129999999999995,38.53,0.0,13.0,1,parks_creek,Shasta,28.5,6.5,0.23
878,2018,Resort Fire,12.0,C,,,150.0,Jun,,Jan,4.0,35.75737,-120.91793,San Luis Obispo,40,CA,,USW00093209,USW00093209 2018-06-01 00:00:00,8.9,170.0,0.0,15.0,0.0,70.1,89.6,50.6,9.38,9.64,6.0,1.0,0,,,0,0,0
879,2018,Bellagio Fire,12.0,C,,,137.0,May,,Jan,4.0,38.16303,-122.23059,Napa,28,CA,,USW00093227,USW00093227 2018-05-01 00:00:00,10.1,5.0,0.0,0.0,0.01,60.2,71.6,48.8,15.61,15.8,0.0,16.0,0,,,0,0,0
880,2018,Grant Fire,12.0,C,,,130.0,May,,Jan,4.0,37.73835,-121.6039,Alameda,1,CA,,USW00023285,USW00023285 2018-05-01 00:00:00,9.2,19.0,0.0,2.0,0.0,61.8,73.2,50.4,11.15,11.28,0.0,15.0,0,,,0,0,0
881,2018,Volcan Fire,12.0,C,,,126.0,May,,Jan,4.0,33.12213,-116.58759,San Diego,37,CA,,USW00053120,USW00053120 2018-05-01 00:00:00,5.8,24.0,0.0,3.0,0.18,62.2,74.7,49.7,5.63,5.63,2.0,4.0,0,,,0,0,0
882,2018,Dark Fire,11.0,C,,,187.0,Jul,,Jan,4.0,39.66492,-121.51772,Butte,4,CA,,USW00093205,USW00093205 2018-07-01 00:00:00,6.0,493.0,0.0,30.0,0.0,80.9,98.4,63.4,13.58,17.08,21.0,0.0,0,,,0,0,0
883,2018,Cornerstone Fire,11.0,C,,,186.0,Jul,,Jan,4.0,37.19817,-119.80414,Madera,20,CA,,USW00093242,USW00093242 2018-07-01 00:00:00,6.9,553.0,0.0,31.0,0.0,82.8,100.1,65.6,6.81,7.22,24.0,0.0,1,snow_flat,Merced,82.0,31.5,0.38
884,2018,Grande Fire,11.0,C,,,150.0,Jun,,Jan,4.0,33.47413,-117.31468,Riverside,33,CA,,USW00003154,USW00003154 2018-06-01 00:00:00,,,,,,,,,0.0,0.0,0.0,0.0,0,,,0,0,0
885,2018,Rock Fire,11.0,C,,,83.0,Mar,,Jan,3.0,40.4635,-121.77419,Shasta,45,CA,,USW00024257,USW00024257 2018-03-01 00:00:00,6.5,7.0,9.0,0.0,3.67,52.4,63.6,41.2,11.5,19.03,0.0,12.0,1,mt_shasta,Sacramento,58.0,18.5,0.32
886,2018,Bear Fire ,10.0,C,,,316.0,Nov,,Jan,4.0,37.12857,-122.12036,Santa Cruz,44,CA,,USW00023293,USW00023293 2018-11-01 00:00:00,4.5,7.0,5.0,0.0,1.92,57.4,68.7,46.1,0.03,9.11,2.0,0.0,0,,,0,0,0
887,2018,Green Hill Fire,10.0,C,,,312.0,Nov,,Jan,4.0,40.888785,-124.001849,Humboldt,12,CA,,USW00024283,USW00024283 2018-11-01 00:00:00,4.9,0.0,7.0,0.0,5.68,50.4,60.3,40.6,2.7,38.53,0.0,3.0,0,,,0,0,0
888,2018,Powellton Fire,10.0,C,,,284.0,Oct,,Jan,4.0,39.93427,-121.54103,Butte,4,CA,,USW00024216,USW00024216 2018-10-01 00:00:00,7.8,80.0,2.0,2.0,0.49,67.0,81.2,52.9,4.5,13.16,48.0,0.0,0,,,0,0,0
889,2018,Keller Fire,10.0,C,,,227.0,Aug,,Jan,4.0,33.627006,-117.171731,Riverside,33,CA,,USW00003154,USW00003154 2018-08-01 00:00:00,,,,,,,,,0.0,0.0,0.0,0.0,0,,,0,0,0
890,2018,Syar Fire,10.0,C,,,217.0,Aug,,Jan,4.0,38.27229,-122.26389,Napa,28,CA,,USW00093227,USW00093227 2018-08-01 00:00:00,9.2,36.0,0.0,1.0,0.0,65.3,77.1,53.4,9.18,15.8,5.0,0.0,0,,,0,0,0
891,2018,Lott Fire,10.0,C,,,194.0,Jul,,Jan,4.0,41.632373,-122.37985,Siskiyou,47,CA,,USW00024257,USW00024257 2018-07-01 00:00:00,5.1,674.0,0.0,30.0,0.0,86.7,103.2,70.3,14.049999999999995,19.03,30.0,1.0,1,parks_creek,Shasta,28.5,6.5,0.23
892,2018,Building Fire,10.0,C,,,183.0,Jul,,Jan,4.0,32.619855,-116.764733,San Diego,37,CA,,USW00003178,USW00003178 2018-07-01 00:00:00,4.3,304.0,0.0,5.0,0.0,74.8,84.0,65.6,3.74,4.010000000000001,0.0,0.0,0,,,0,0,0
893,2018,Llano Fire,10.0,C,,,176.0,Jun,,Jan,4.0,39.6139,-121.954098,Butte,4,CA,,USW00024216,USW00024216 2018-06-01 00:00:00,8.1,404.0,1.0,23.0,0.1,78.5,94.3,62.7,10.7,13.16,6.0,5.0,0,,,0,0,0
894,2018,Creek Fire,10.0,C,,,168.0,Jun,,Jan,4.0,35.05747,-120.39295,San Luis Obispo,40,CA,,USW00023273,USW00023273 2018-06-01 00:00:00,7.8,3.0,0.0,0.0,0.0,61.8,72.3,51.4,5.93,6.02,0.0,2.0,0,,,0,0,0
895,2018,Ranchita Fire,10.0,C,,,166.0,Jun,,Jan,4.0,35.77017,-120.57833,Monterey,27,CA,,USW00093209,USW00093209 2018-06-01 00:00:00,8.9,170.0,0.0,15.0,0.0,70.1,89.6,50.6,9.38,9.64,6.0,1.0,0,,,0,0,0
896,2018,Pallet Fire,10.0,C,,,152.0,Jun,,Jan,4.0,38.245151,-122.44408,Sonoma,49,CA,,USW00093227,USW00093227 2018-06-01 00:00:00,10.1,31.0,0.0,2.0,0.0,63.9,78.3,49.5,12.84,15.8,0.0,6.0,0,,,0,0,0
897,2018,Green Fire,10.0,C,,,150.0,Jun,,Jan,4.0,32.75072,-116.92404,San Diego,37,CA,,USW00003178,USW00003178 2018-06-01 00:00:00,4.9,61.0,0.0,0.0,0.0,66.9,74.9,58.8,3.83,4.010000000000001,0.0,0.0,0,,,0,0,0
898,2018,Black Fire,10.0,C,,,150.0,Jun,,Jan,4.0,39.80827,-122.3307,Tehama,52,CA,,USW00024216,USW00024216 2018-06-01 00:00:00,8.1,404.0,1.0,23.0,0.1,78.5,94.3,62.7,10.7,13.16,6.0,5.0,1,eureka_lake,Feather,35.0,14.0,0.4
899,2018,Jardin Fire,10.0,C,,,149.0,Jun,,Jan,4.0,33.45014,-117.22215,Riverside,33,CA,,USW00003154,USW00003154 2018-06-01 00:00:00,,,,,,,,,0.0,0.0,0.0,0.0,0,,,0,0,0
900,2018,70th Fire,10.0,C,,,144.0,May,,Jan,4.0,33.53924,-116.10231,Riverside,33,CA,,USW00003104,USW00003104 2018-05-01 00:00:00,10.7,526.0,0.0,27.0,0.0,82.0,97.3,66.7,0.41,0.41,30.0,0.0,0,,,0,0,0
901,2018,Honey Flooding,0.0,A,,,329.0,Nov,,Jan,4.0,39.71217,-121.77385,Butte,4,CA,,USW00024216,USW00024216 2018-11-01 00:00:00,8.1,19.0,6.0,0.0,4.83,56.4,69.0,43.7,1.81,13.16,23.0,2.0,0,,,0,0,0
902,2018,Grape Fire,0.0,A,,,111.0,Apr,,Jan,3.0,40.70258,-123.55012,Humboldt,12,CA,,USW00024213,USW00024213 2018-04-01 00:00:00,5.4,0.0,9.0,0.0,5.02,51.3,57.9,44.7,30.22,35.24,0.0,25.0,0,,,0,0,0
903,2018,Montecito Flooding / Mudflows,0.0,A,,,6.0,Jan,,Jan,3.0,0.0,0.0,Santa Barbara,"42,56",CA,,USW00023154,USW00023154 2018-01-01 00:00:00,9.4,0.0,2.0,0.0,1.14,30.5,46.4,14.6,3.5,3.67,0.0,2.0,0,,,0,0,0
904,2018,Montecito Flooding / Mudflows,0.0,A,,,6.0,Jan,,Jan,3.0,0.0,0.0,Ventura,"42,56",CA,,USW00023154,USW00023154 2018-01-01 00:00:00,9.4,0.0,2.0,0.0,1.14,30.5,46.4,14.6,3.5,3.67,0.0,2.0,0,,,0,0,0
905,2019,Easy Fire,1806.0,F,,,3.0,Oct,,Nov,306.0,34.282179,-118.803389,Ventura,56,CA,,USW00023136,USW00023136 2019-10-01 00:00:00,7.4,82.0,0.0,4.0,0.0,66.3,81.0,51.5,1.12,15.480000000000002,0.0,0.0,0,,,0,0,0
906,2019,Rawson Fire,605.0,E,,,1.0,Oct,,Oct,301.0,40.00171,-122.25421,Tehama,52,CA,,USW00024216,USW00024216 2019-10-01 00:00:00,7.8,57.0,0.0,1.0,0.02,63.5,78.8,48.2,3.73,27.33,42.0,3.0,1,red_rock_mountain,Trinity,159.0,65.0,0.41
907,2019,Hill Fire ,494.0,E,,,3.0,Oct,,Nov,306.0,34.01778,-117.4625,Riverside,33,CA,,USW00003171,USW00003171 2019-10-01 00:00:00,5.6,167.0,0.0,11.0,0.0,69.9,86.1,53.7,0.49,12.66,48.0,0.0,0,,,0,0,0
908,2019,Cross Fire,289.0,D,,,2.0,Oct,,Oct,284.0,35.79069,-120.73102,Monterey,"27,40",CA,,USW00093209,USW00093209 2019-10-01 00:00:00,4.7,26.0,0.0,7.0,0.0,61.1,83.2,39.0,0.89,14.12,40.0,0.0,0,,,0,0,0
909,2019,Cross Fire,289.0,D,,,2.0,Oct,,Oct,284.0,35.79069,-120.73102,San Luis Obispo,"27,40",CA,,USW00093209,USW00093209 2019-10-01 00:00:00,4.7,26.0,0.0,7.0,0.0,61.1,83.2,39.0,0.89,14.12,40.0,0.0,0,,,0,0,0
910,2019,Mud Fire ,137.0,D,,,1.0,Oct,,Oct,292.0,36.319291,-120.460189,Fresno,10,CA,,USW00023110,USW00023110 2019-10-01 00:00:00,6.9,23.0,0.0,3.0,0.0,61.9,80.6,43.2,2.24,6.34,45.0,0.0,1,big_meadows,Kings,90.5,44.0,0.49
911,2019,Wolf Fire,75.0,C,,,2.0,Oct,,Oct,285.0,33.8615,-116.897333,Riverside,33,CA,,USW00093138,USW00093138 2019-10-01 00:00:00,5.8,361.0,0.0,21.0,0.0,76.2,90.4,62.0,1.08,7.76,57.0,1.0,0,,,0,0,0
912,2019,Miller Fire,37.0,C,,,2.0,Oct,,Oct,300.0,33.259861,-117.027333,San Diego,37,CA,,USW00053120,USW00053120 2019-10-01 00:00:00,5.4,47.0,0.0,10.0,0.01,63.3,83.9,42.7,1.6900000000000002,18.99,37.0,0.0,0,,,0,0,0
913,2019,Mines Fire,35.0,C,,,3.0,Oct,,Oct,300.0,37.62782,-121.68598,Alameda,1,CA,,USW00023285,USW00023285 2019-10-01 00:00:00,4.9,37.0,0.0,3.0,0.0,62.4,78.7,46.2,2.1,15.2,26.0,1.0,0,,,0,0,0
914,2019,Whiskey Fire,27.0,C,,,2.0,Jul,,Jul,201.0,38.115224,-120.78068,Calaveras,5,CA,,USW00023237,USW00023237 2019-07-01 00:00:00,8.5,432.0,0.0,28.0,0.0,78.9,95.7,62.2,12.5,15.8,22.0,5.0,1,hams_station,Mokelumne,6.5,3.0,0.46
915,2019,La Barisa Fire,26.0,C,,,1.0,Aug,,Aug,216.0,34.202883,-116.4449,San Bernardino,36,CA,,USW00093121,USW00093121 2019-08-01 00:00:00,,,,,,,,,0.0,0.0,0.0,0.0,0,,,0,0,0
916,2019,Vista Fire,25.0,C,,,1.0,Jul,,Jul,199.0,32.794768,-116.839743,San Diego,37,CA,,USW00053120,USW00053120 2019-07-01 00:00:00,4.9,272.0,0.0,17.0,0.0,73.8,91.0,56.5,15.329999999999998,18.99,5.0,6.0,0,,,0,0,0
917,2019,Deer Fire,10.0,C,,,3.0,Sep,,Sep,249.0,37.178353,-122.07743,Santa Cruz,44,CA,,USW00023293,USW00023293 2019-09-01 00:00:00,7.4,152.0,1.0,4.0,0.13,69.5,81.1,57.9,4.45,14.99,8.0,0.0,0,,,0,0,0
918,2019,Kincade Fire,77758.0,G,,,14.0,Oct,,Nov,310.0,38.792458,-122.780053,Sonoma,49,CA,,USW00023213,USW00023213 2019-10-01 00:00:00,4.7,25.0,0.0,5.0,0.02,60.3,80.1,40.5,5.73,43.64999999999999,22.0,1.0,0,,,0,0,0
919,2019,Tucker Fire,14217.0,G,,,14.0,Jul,,Aug,223.0,41.79591,-121.260305,Modoc,25,CA,,USW00024257,USW00024257 2019-07-01 00:00:00,5.1,538.0,0.0,29.0,0.0,82.4,98.0,66.7,32.04,39.34,28.0,9.0,1,brewer_creek,McCloud,127.0,46.0,0.36
920,2019,Taboose Fire,10296.0,G,,,76.0,Sep,,Nov,325.0,37.034,-118.345,Inyo,14,CA,,USW00023157,USW00023157 2019-09-01 00:00:00,7.8,117.0,0.0,15.0,0.01,67.0,87.1,46.9,2.84,7.8,62.0,0.0,1,bishop_pass,Kings,126.5,55.5,0.44
921,2019,Maria Fire ,9999.0,G,,,6.0,Oct,,Nov,310.0,34.302212,-118.997115,Ventura,56,CA,,USW00023136,USW00023136 2019-10-01 00:00:00,7.4,82.0,0.0,4.0,0.0,66.3,81.0,51.5,1.12,15.480000000000002,0.0,0.0,0,,,0,0,0
922,2019,Red Bank Fire,8838.0,G,,,8.0,Sep,,Sep,256.0,40.12,-122.64,Tehama,52,CA,,USW00024216,USW00024216 2019-09-01 00:00:00,7.4,283.0,3.0,14.0,0.43,73.7,88.1,59.3,8.28,27.33,57.0,0.0,1,red_rock_mountain,Trinity,159.0,65.0,0.41
