,Year,Name,AcresBurned,Fire Size Rank,Cause,SOURCE_REPORTING_UNIT_NAME,DaysBurn,Discovery Month,Discovered DOY,Contained Month,Contained DOY,Latitude,Longitude,County,CountyIds,State,OWNER_DESCR,NOAA Station,Link,AWND,CLDD,DP10,DX90,PRCP,TAVG,TMAX,TMIN,PRCP_6M,PRCP_RS,DX90_2M,DP10_2M
926,2018,Pallet Fire,10.0,C,,,152.0,Jun,,Jan,4.0,38.245151,-122.44408,Sonoma,49,CA,,USW00093227,USW00093227 2018-06-01 00:00:00,10.1,31.0,0.0,2.0,0.0,63.9,78.3,49.5,12.84,15.799999999999999,0.0,6.0
927,2018,Green Fire,10.0,C,,,150.0,Jun,,Jan,4.0,32.75072,-116.92404,San Diego,37,CA,,USW00003178,USW00003178 2018-06-01 00:00:00,4.9,61.0,0.0,0.0,0.0,66.9,74.9,58.8,3.8299999999999996,4.010000000000001,0.0,0.0
928,2018,Black Fire,10.0,C,,,150.0,Jun,,Jan,4.0,39.80827,-122.3307,Tehama,52,CA,,USW00024216,USW00024216 2018-06-01 00:00:00,8.1,404.0,1.0,23.0,0.1,78.5,94.3,62.7,10.700000000000001,13.16,6.0,5.0
929,2018,Jardin Fire,10.0,C,,,149.0,Jun,,Jan,4.0,33.45014,-117.22215,Riverside,33,CA,,USW00003154,USW00003154 2018-06-01 00:00:00,,,,,,,,,0,0,0,0
930,2018,70th Fire,10.0,C,,,144.0,May,,Jan,4.0,33.53924,-116.10231,Riverside,33,CA,,USW00003104,USW00003104 2018-05-01 00:00:00,10.7,526.0,0.0,27.0,0.0,82.0,97.3,66.7,0.41,0.41,30.0,0.0
931,2018,Honey Flooding,0.0,A,,,329.0,Nov,,Jan,4.0,39.71217,-121.77385,Butte,4,CA,,USW00024216,USW00024216 2018-11-01 00:00:00,8.1,19.0,6.0,0.0,4.83,56.4,69.0,43.7,1.81,13.16,23.0,2.0
932,2018,Grape Fire,0.0,A,,,111.0,Apr,,Jan,3.0,40.70258,-123.55012,Humboldt,12,CA,,USW00024213,USW00024213 2018-04-01 00:00:00,5.4,0.0,9.0,0.0,5.02,51.3,57.9,44.7,30.220000000000002,35.24,0.0,25.0
933,2018,Montecito Flooding / Mudflows,0.0,A,,,6.0,Jan,,Jan,3.0,0.0,0.0,Santa Barbara,"42,56",CA,,USW00023154,USW00023154 2018-01-01 00:00:00,9.4,0.0,2.0,0.0,1.14,30.5,46.4,14.6,3.5,3.67,0.0,2.0
934,2018,Montecito Flooding / Mudflows,0.0,A,,,6.0,Jan,,Jan,3.0,0.0,0.0,Ventura,"42,56",CA,,USW00023154,USW00023154 2018-01-01 00:00:00,9.4,0.0,2.0,0.0,1.14,30.5,46.4,14.6,3.5,3.67,0.0,2.0
935,2019,Easy Fire,1806.0,F,,,3.0,Oct,,Nov,306.0,34.282179,-118.803389,Ventura,56,CA,,USW00023136,USW00023136 2019-10-01 00:00:00,7.4,82.0,0.0,4.0,0.0,66.3,81.0,51.5,1.12,15.480000000000002,0.0,0.0
936,2019,Gaines Fire,1300.0,F,,,,Aug,,,,37.536069,-120.177018,Mariposa,22,CA,,USW00023257,USW00023257 2019-08-01 00:00:00,6.7,450.0,0.0,29.0,0.0,79.5,96.4,62.7,7.059999999999999,11.860000000000001,49.0,0.0
937,2019,Sandalwood Fire,1011.0,F,,,,Oct,,,,33.9925,-117.059167,Riverside,33,CA,,USW00003171,USW00003171 2019-10-01 00:00:00,5.6,167.0,0.0,11.0,0.0,69.9,86.1,53.7,0.49000000000000005,12.66,48.0,0.0
938,2019,Rawson Fire,605.0,E,,,1.0,Oct,,Oct,301.0,40.00171,-122.25421,Tehama,52,CA,,USW00024216,USW00024216 2019-10-01 00:00:00,7.8,57.0,0.0,1.0,0.02,63.5,78.8,48.2,3.7300000000000004,27.330000000000002,42.0,3.0
939,2019,Hill Fire ,494.0,E,,,3.0,Oct,,Nov,306.0,34.01778,-117.4625,Riverside,33,CA,,USW00003171,USW00003171 2019-10-01 00:00:00,5.6,167.0,0.0,11.0,0.0,69.9,86.1,53.7,0.49000000000000005,12.66,48.0,0.0
940,2019,Foothills Fire,355.0,E,,,,Nov,,,,38.838992,-121.325842,Placer,31,CA,,USW00093205,USW00093205 2019-11-01 00:00:00,4.3,0.0,3.0,0.0,0.75,54.2,69.3,39.1,3.5599999999999996,25.71,16.0,1.0
941,2019,Cross Fire,289.0,D,,,2.0,Oct,,Oct,284.0,35.79069,-120.73102,Monterey,"27,40",CA,,USW00093209,USW00093209 2019-10-01 00:00:00,4.7,26.0,0.0,7.0,0.0,61.1,83.2,39.0,0.89,14.12,40.0,0.0
942,2019,Cross Fire,289.0,D,,,2.0,Oct,,Oct,284.0,35.79069,-120.73102,San Luis Obispo,"27,40",CA,,USW00093209,USW00093209 2019-10-01 00:00:00,4.7,26.0,0.0,7.0,0.0,61.1,83.2,39.0,0.89,14.12,40.0,0.0
943,2019,Valley Fire,149.0,D,,,,Jul,,,,37.241427,-120.027731,Mariposa,22,CA,,USW00093242,USW00093242 2019-07-01 00:00:00,6.9,433.0,0.0,30.0,0.0,79.0,96.8,61.1,8.43,9.84,28.0,6.0
944,2019,Mud Fire ,137.0,D,,,1.0,Oct,,Oct,292.0,36.319291,-120.460189,Fresno,10,CA,,USW00023110,USW00023110 2019-10-01 00:00:00,6.9,23.0,0.0,3.0,0.0,61.9,80.6,43.2,2.2399999999999998,6.34,45.0,0.0
945,2019,3-2 Willow (Previously H-1 Fire),107.0,D,,,,Aug,,,,40.900458,-121.320838,Lassen,18,CA,,USW00024257,USW00024257 2019-08-01 00:00:00,4.9,560.0,2.0,29.0,1.01,83.1,98.8,67.4,24.270000000000003,39.34,52.0,0.0
946,2019,Wolf Fire,75.0,C,,,2.0,Oct,,Oct,285.0,33.8615,-116.897333,Riverside,33,CA,,USW00093138,USW00093138 2019-10-01 00:00:00,5.8,361.0,0.0,21.0,0.0,76.2,90.4,62.0,1.08,7.76,57.0,1.0
947,2019,Merrill Fire,40.0,C,,,,Oct,,Oct,1.0,37.828267,-122.103867,Contra Costa,7,CA,,USW00023230,USW00023230 2019-10-01 00:00:00,6.3,28.0,0.0,1.0,0.0,61.8,75.0,48.6,2.47,19.009999999999998,6.0,1.0
948,2019,Miller Fire,37.0,C,,,2.0,Oct,,Oct,300.0,33.259861,-117.027333,San Diego,37,CA,,USW00053120,USW00053120 2019-10-01 00:00:00,5.4,47.0,0.0,10.0,0.01,63.3,83.9,42.7,1.6900000000000002,18.99,37.0,0.0
949,2019,Mines Fire,35.0,C,,,3.0,Oct,,Oct,300.0,37.62782,-121.68598,Alameda,1,CA,,USW00023285,USW00023285 2019-10-01 00:00:00,4.9,37.0,0.0,3.0,0.0,62.4,78.7,46.2,2.1,15.2,26.0,1.0
950,2019,Rains Fire,35.0,C,,,,Jul,,Jul,1.0,37.420988,-121.371276,Stanislaus,50,CA,,USW00023258,USW00023258 2019-07-01 00:00:00,7.8,452.0,0.0,29.0,0.0,79.6,95.4,63.8,8.870000000000001,12.07,19.0,3.0
951,2019,Horse Fire,30.0,C,,,,Jul,,,,40.463936,-122.435492,Shasta,45,CA,,USW00024257,USW00024257 2019-07-01 00:00:00,5.1,538.0,0.0,29.0,0.0,82.4,98.0,66.7,32.04,39.34,28.0,9.0
952,2019,Whiskey Fire,27.0,C,,,2.0,Jul,,Jul,201.0,38.115224,-120.78068,Calaveras,5,CA,,USW00023237,USW00023237 2019-07-01 00:00:00,8.5,432.0,0.0,28.0,0.0,78.9,95.7,62.2,12.5,15.8,22.0,5.0
953,2019,La Barisa Fire,26.0,C,,,1.0,Aug,,Aug,216.0,34.202883,-116.4449,San Bernardino,36,CA,,USW00093121,USW00093121 2019-08-01 00:00:00,,,,,,,,,0,0,0,0
954,2019,Vista Fire,25.0,C,,,1.0,Jul,,Jul,199.0,32.794768,-116.839743,San Diego,37,CA,,USW00053120,USW00053120 2019-07-01 00:00:00,4.9,272.0,0.0,17.0,0.0,73.8,91.0,56.5,15.329999999999998,18.99,5.0,6.0
955,2019,Chaparral Fire,22.0,C,,,,Sep,,Sep,1.0,38.538467,-120.965105,El Dorado,9,CA,,USW00023232,USW00023232 2019-09-01 00:00:00,6.0,233.0,0.0,12.0,0.12,72.1,86.9,57.4,7.699999999999999,21.470000000000002,40.0,0.0
956,2019,Mid Fire,22.0,C,,,,Jul,,Jul,1.0,37.093243,-121.586846,Alameda,1,CA,,USW00023277,USW00023277 2019-07-01 00:00:00,4.5,11.0,0.0,0.0,0.01,63.7,72.6,54.8,22.779999999999998,27.49,3.0,5.0
957,2019,Nustar Fire,15.0,C,,,,Oct,,,,38.045866,-122.245186,Contra Costa,7,CA,,USW00023254,USW00023254 2019-10-01 00:00:00,5.1,58.0,0.0,3.0,0.0,64.5,79.8,49.2,1.61,18.77,31.0,1.0
958,2019,Sage Fire,12.0,C,,,,Aug,,Aug,1.0,33.463991,-116.914799,Riverside,33,CA,,USW00003154,USW00003154 2019-08-01 00:00:00,,,,,,,,,0,0,0,0
959,2019,Wilson Fire,10.0,C,,,,Oct,,,,39.613783,-123.458782,Mendocino,23,CA,,USW00023275,USW00023275 2019-10-01 00:00:00,,,0.0,6.0,0.05,,81.2,,4.319999999999999,40.29,37.0,2.0
960,2019,Deer Fire,10.0,C,,,3.0,Sep,,Sep,249.0,37.178353,-122.07743,Santa Cruz,44,CA,,USW00023293,USW00023293 2019-09-01 00:00:00,7.4,152.0,1.0,4.0,0.13,69.5,81.1,57.9,4.45,14.99,8.0,0.0
961,2019,Kincade Fire,77758.0,G,,,14.0,Oct,,Nov,310.0,38.792458,-122.780053,Sonoma,49,CA,,USW00023213,USW00023213 2019-10-01 00:00:00,4.7,25.0,0.0,5.0,0.02,60.3,80.1,40.5,5.7299999999999995,43.64999999999999,22.0,1.0
962,2019,Walker Fire,54612.0,G,,,,Sep,,,,40.061389,-120.680556,Plumas,32,CA,,USW00023225,USW00023225 2019-09-01 00:00:00,5.8,74.0,5.0,0.0,4.07,59.9,67.8,52.1,25.330000000000002,69.28999999999999,0.0,0.0
963,2019,Tucker Fire,14217.0,G,,,14.0,Jul,,Aug,223.0,41.79591,-121.260305,Modoc,25,CA,,USW00024257,USW00024257 2019-07-01 00:00:00,5.1,538.0,0.0,29.0,0.0,82.4,98.0,66.7,32.04,39.34,28.0,9.0
964,2019,Taboose Fire,10296.0,G,,,76.0,Sep,,Nov,325.0,37.034,-118.345,Inyo,14,CA,,USW00023157,USW00023157 2019-09-01 00:00:00,7.8,117.0,0.0,15.0,0.01,67.0,87.1,46.9,2.84,7.8,62.0,0.0
965,2019,Maria Fire ,9999.0,G,,,6.0,Oct,,Nov,310.0,34.302212,-118.997115,Ventura,56,CA,,USW00023136,USW00023136 2019-10-01 00:00:00,7.4,82.0,0.0,4.0,0.0,66.3,81.0,51.5,1.12,15.480000000000002,0.0,0.0
966,2019,Red Bank Fire,8838.0,G,,,8.0,Sep,,Sep,256.0,40.12,-122.64,Tehama,52,CA,,USW00024216,USW00024216 2019-09-01 00:00:00,7.4,283.0,3.0,14.0,0.43,73.7,88.1,59.3,8.28,27.330000000000002,57.0,0.0
967,2019,Saddle Ridge Fire,8799.0,G,,,21.0,Oct,,Oct,304.0,34.32988,-118.48161,Los Angeles,19,CA,,USW00023130,USW00023130 2019-10-01 00:00:00,6.0,189.0,0.0,10.0,0.0,70.6,84.8,56.5,0.76,18.220000000000002,40.0,0.0
968,2019,Lone Fire,5737.0,G,,,7.0,Sep,,Sep,256.0,41.748,-121.056,Modoc,25,CA,,USW00024257,USW00024257 2019-09-01 00:00:00,6.3,286.0,2.0,14.0,0.3,73.7,87.9,59.4,16.48,39.34,58.0,2.0
969,2019,Briceburg Fire,5563.0,G,,,,Oct,,,,37.604638,-119.96606,Mariposa,22,CA,,USW00023257,USW00023257 2019-10-01 00:00:00,4.5,18.0,0.0,1.0,0.0,61.4,78.9,43.8,1.45,11.860000000000001,43.0,0.0
970,2019,South Fire,5332.0,G,,,88.0,Sep,,Dec,336.0,40.109,-122.789,Tehama,52,CA,,USW00024216,USW00024216 2019-09-01 00:00:00,7.4,283.0,3.0,14.0,0.43,73.7,88.1,59.3,8.28,27.330000000000002,57.0,0.0
971,2019,Springs Fire,4840.0,F,,,,Sep,,,,37.826,-118.872,Mono,26,CA,,USW00023157,USW00023157 2019-09-01 00:00:00,7.8,117.0,0.0,15.0,0.01,67.0,87.1,46.9,2.84,7.8,62.0,0.0
972,2019,Tick Fire,4615.0,F,,,,Oct,,,,34.472778,-118.368056,Los Angeles,19,CA,,USW00023152,USW00023152 2019-10-01 00:00:00,4.5,151.0,0.0,7.0,0.0,69.1,82.9,55.4,1.08,17.97,31.0,0.0
973,2019,Caples Fire,3435.0,F,,,,Oct,,,,38.724,-120.145,El Dorado,9,CA,,USW00093230,USW00093230 2019-10-01 00:00:00,4.7,0.0,0.0,0.0,0.0,42.1,60.5,23.6,3.2,22.42,0.0,1.0
974,2019,R-1 Fire,3380.0,F,,,7.0,Aug,,Sep,247.0,40.593,-120.581,Lassen,18,CA,,USW00023185,USW00023185 2019-08-01 00:00:00,6.5,392.0,0.0,26.0,0.0,77.6,94.2,61.1,5.8500000000000005,10.4,37.0,2.0
975,2019,Cave Fire (No Longer a CAL FIRE Incident),3126.0,F,,,19.0,Nov,,Dec,348.0,34.5025,-119.785,Santa Barbara,42,CA,,USW00023190,USW00023190 2019-11-01 00:00:00,3.8,0.0,2.0,0.0,1.46,56.6,69.3,43.8,1.89,20.03,4.0,0.0
976,2019,Lonoak Fire,2546.0,F,,,,Jun,,Jun,1.0,36.28426,-120.94771,Monterey,27,CA,,USW00023233,USW00023233 2019-06-01 00:00:00,8.5,83.0,0.0,3.0,0.0,67.0,76.0,58.0,10.27,12.34,0.0,5.0
977,2019,Ranch Fire,2534.0,F,,,11.0,Nov,,Nov,318.0,40.036379,-122.637837,Tehama,52,CA,,USW00024216,USW00024216 2019-11-01 00:00:00,,,2.0,,1.0,,,,3.5300000000000002,27.330000000000002,15.0,3.0
978,2019,Sand Fire,2512.0,F,,,9.0,Jun,,Jun,168.0,38.88978,-122.23922,Yolo,57,CA,,USW00093241,USW00093241 2019-06-01 00:00:00,7.6,305.0,0.0,19.0,0.0,75.2,91.7,58.6,24.81,25.67,5.0,5.0
979,2019,Refuge Fire,2500.0,F,,,2.0,May,,May,129.0,35.72057,-119.62762,Kern,15,CA,,USW00023155,USW00023155 2019-05-01 00:00:00,6.9,133.0,4.0,1.0,1.57,68.0,79.2,56.7,6.04,6.04,7.0,3.0
980,2019,Long Valley Fire ,2438.0,F,,,3.0,Aug,,Aug,239.0,39.892222,-120.029722,Lassen,18,CA,,USW00023185,USW00023185 2019-08-01 00:00:00,6.5,392.0,0.0,26.0,0.0,77.6,94.2,61.1,5.8500000000000005,10.4,37.0,2.0
981,2019,Rock Fire,2422.0,F,,,1.0,Jun,,Jun,178.0,37.46577,-121.28312,Stanislaus,50,CA,,USW00023258,USW00023258 2019-06-01 00:00:00,8.7,372.0,0.0,19.0,0.0,77.4,92.7,62.1,10.940000000000001,12.07,3.0,3.0
982,2019,Cow Fire,1975.0,F,,,76.0,Sep,,Nov,325.0,36.284,-118.228,Inyo,14,CA,,USW00093104,USW00093104 2019-09-01 00:00:00,8.5,339.0,0.0,20.0,0.0,77.0,92.8,61.2,2.0399999999999996,,30.0,0.0
983,2019,Tenaja,1926.0,F,,,10.0,Sep,,Sep,257.0,33.528469,-117.273157,Riverside,33,CA,,USW00003154,USW00003154 2019-09-01 00:00:00,,,,,,,,,0,0,0,0
984,2019,Lime Fire,1872.0,F,,,,Sep,,,,41.862237,-122.662258,Siskiyou,47,CA,,USW00024257,USW00024257 2019-09-01 00:00:00,6.3,286.0,2.0,14.0,0.3,73.7,87.9,59.4,16.48,39.34,58.0,2.0
985,2019,McMillan Fire,1764.0,F,,,12.0,Jun,,Jun,175.0,35.66318,-120.41128,San Luis Obispo,40,CA,,USW00093209,USW00093209 2019-06-01 00:00:00,8.3,150.0,0.0,14.0,0.0,69.8,87.9,51.7,12.529999999999998,14.12,4.0,3.0
986,2019,West Butte Fire,1350.0,F,,,9.0,Jun,,Jun,168.0,39.28926,-121.85906,Sutter,51,CA,,USW00093205,USW00093205 2019-06-01 00:00:00,7.4,338.0,0.0,22.0,0.0,76.3,92.6,59.9,25.55,25.71,2.0,7.0
987,2019,Boulder Fire,1127.0,F,,,6.0,Jun,,Jun,162.0,35.343761,-119.913717,San Luis Obispo,40,CA,,USW00093206,USW00093206 2019-06-01 00:00:00,6.5,25.0,0.0,0.0,0.0,63.7,73.7,53.7,14.610000000000001,15.74,0.0,6.0
988,2019,W1 McDonald Fire,1020.0,F,,,3.0,Aug,,Aug,223.0,40.943799,-120.275298,Lassen,18,CA,,USW00023185,USW00023185 2019-08-01 00:00:00,6.5,392.0,0.0,26.0,0.0,77.6,94.2,61.1,5.8500000000000005,10.4,37.0,2.0
989,2019,Gillis Fire,974.0,E,,,1.0,Jul,,Jul,190.0,35.63111111,-120.26916667,San Luis Obispo,40,CA,,USW00093209,USW00093209 2019-07-01 00:00:00,8.3,284.0,0.0,21.0,0.0,74.2,94.3,54.0,11.309999999999999,14.12,15.0,3.0
990,2019,Belmont Fire,835.0,E,,,5.0,May,,Jun,154.0,35.30759,-119.96498,San Luis Obispo,40,CA,,USW00093206,USW00093206 2019-05-01 00:00:00,7.8,0.0,5.0,0.0,1.81,58.7,67.3,50.1,15.24,15.74,0.0,7.0
991,2019,Marsh Complex,757.0,E,,,3.0,Aug,,Aug,218.0,37.908362,-121.872941,Contra Costa,7,CA,,USW00023254,USW00023254 2019-08-01 00:00:00,9.2,365.0,0.0,20.0,0.0,76.8,91.2,62.4,11.259999999999998,18.77,28.0,0.0
992,2019,Creek Fire,756.0,E,,,,Aug,,,,36.40193,-119.030621,Tulare,54,CA,,USW00053119,USW00053119 2019-08-01 00:00:00,6.3,540.0,0.0,31.0,0.0,82.4,99.7,65.2,5.84,7.669999999999999,57.0,0.0
993,2019,Getty Fire ,745.0,E,,,8.0,Oct,,Nov,309.0,34.098191,-118.478717,Los Angeles,19,CA,,USW00093197,USW00093197 2019-10-01 00:00:00,4.3,98.0,0.0,5.0,0.0,67.5,78.0,56.9,1.56,18.3,1.0,1.0
994,2019,Burris Fire,703.0,E,,,7.0,Oct,,Nov,307.0,39.22431,-123.12887,Mendocino,23,CA,,USW00023275,USW00023275 2019-10-01 00:00:00,,,0.0,6.0,0.05,,81.2,,4.319999999999999,40.29,37.0,2.0
995,2019,Baseline Fire ,604.0,E,,,,Sep,,,,38.751648,-121.432636,Placer,31,CA,,USW00023232,USW00023232 2019-09-01 00:00:00,6.0,233.0,0.0,12.0,0.12,72.1,86.9,57.4,7.699999999999999,21.470000000000002,40.0,0.0
996,2019,Mountain Fire,600.0,E,,,4.0,Aug,,Aug,238.0,40.715556,-122.241944,Shasta,45,CA,,USW00024257,USW00024257 2019-08-01 00:00:00,4.9,560.0,2.0,29.0,1.01,83.1,98.8,67.4,24.270000000000003,39.34,52.0,0.0
997,2019,Stuhr Fire,600.0,E,,,4.0,Jun,,Jun,162.0,37.25988,-121.09375,Stanislaus,50,CA,,USW00023258,USW00023258 2019-06-01 00:00:00,8.7,372.0,0.0,19.0,0.0,77.4,92.7,62.1,10.940000000000001,12.07,3.0,3.0
998,2019,American Fire,526.0,E,,,1.0,Oct,,Oct,280.0,38.165873,-122.211671,Napa,28,CA,,USW00093227,USW00093227 2019-10-01 00:00:00,5.6,13.0,0.0,2.0,0.0,59.1,77.5,40.7,3.0799999999999996,23.74,6.0,0.0
999,2019,Jerry Fire,525.0,E,,,3.0,Jun,,Jun,175.0,33.919507,-117.103765,Riverside,33,CA,,USW00003171,USW00003171 2019-06-01 00:00:00,6.0,235.0,0.0,8.0,0.0,72.8,85.8,59.9,11.219999999999999,12.66,3.0,1.0
1000,2019,Horseshoe Fire ,520.0,E,,,,Sep,,,,33.4853,-117.043723,Riverside,33,CA,,USW00003154,USW00003154 2019-09-01 00:00:00,,,,,,,,,0,0,0,0
1001,2019,Swedes Fire,496.0,E,,,6.0,Sep,,Sep,256.0,39.45296,-121.412619,Butte,4,CA,,USW00093205,USW00093205 2019-09-01 00:00:00,6.7,220.0,1.0,15.0,0.28,71.5,87.4,55.6,8.19,25.71,53.0,0.0
1002,2019,Caliente Fire,448.0,E,,,2.0,Aug,,Aug,215.0,32.575556,-117.026667,San Diego,37,CA,,USW00003178,USW00003178 2019-08-01 00:00:00,4.3,162.0,0.0,1.0,0.0,70.2,79.2,61.2,6.8999999999999995,11.139999999999999,0.0,0.0
1003,2019,Mesa Fire ,448.0,E,,,,Jul,,,,35.60989,-118.41204,Kern,15,CA,,USW00023155,USW00023155 2019-07-01 00:00:00,6.3,624.0,0.0,31.0,0.0,85.1,98.7,71.5,6.53,6.04,26.0,5.0
1004,2019,Hunter Fire,423.0,E,,,,Aug,,,,37.532028,-120.208019,Mariposa,22,CA,,USW00023257,USW00023257 2019-08-01 00:00:00,6.7,450.0,0.0,29.0,0.0,79.5,96.4,62.7,7.059999999999999,11.860000000000001,49.0,0.0
1005,2019,Real Fire,420.0,E,,,4.0,Oct,,Oct,294.0,34.484722,-120.190833,Santa Barbara,42,CA,,USW00023190,USW00023190 2019-10-01 00:00:00,4.0,34.0,0.0,3.0,0.0,62.9,77.4,48.3,1.98,20.03,1.0,0.0
1006,2019,Broder Fire,381.0,E,,,,Sep,,,,36.151,-118.185,Tulare,54,CA,,USW00093104,USW00093104 2019-09-01 00:00:00,8.5,339.0,0.0,20.0,0.0,77.0,92.8,61.2,2.0399999999999996,,30.0,0.0
1007,2019,Reche Fire,350.0,E,,,3.0,Oct,,Oct,286.0,33.975405,-117.207068,Riverside,33,CA,,USW00003171,USW00003171 2019-10-01 00:00:00,5.6,167.0,0.0,11.0,0.0,69.9,86.1,53.7,0.49000000000000005,12.66,48.0,0.0
1008,2019,46 Fire,328.0,E,,,3.0,Oct,,Nov,307.0,33.985972,-117.414111,Riverside,33,CA,,USW00003171,USW00003171 2019-10-01 00:00:00,5.6,167.0,0.0,11.0,0.0,69.9,86.1,53.7,0.49000000000000005,12.66,48.0,0.0
1009,2019,Lake Fire,316.0,E,,,,Jul,,,,35.908333,-120.984167,Monterey,27,CA,,USW00093209,USW00093209 2019-07-01 00:00:00,8.3,284.0,0.0,21.0,0.0,74.2,94.3,54.0,11.309999999999999,14.12,15.0,3.0
1010,2019,Hwy Fire,300.0,E,,,,Sep,,Sep,1.0,39.622137,-121.693472,Butte,4,CA,,USW00093205,USW00093205 2019-09-01 00:00:00,6.7,220.0,1.0,15.0,0.28,71.5,87.4,55.6,8.19,25.71,53.0,0.0
1011,2019,Hollow Fire,283.0,D,,,2.0,Jul,,Jul,186.0,37.63206,-121.538382,San Joaquin,39,CA,,USW00023285,USW00023285 2019-07-01 00:00:00,7.8,233.0,0.0,14.0,0.0,72.4,88.0,56.9,13.73,15.2,9.0,5.0
1012,2019,Rams Horn Fire,280.0,D,,,5.0,Sep,,Sep,255.0,41.150392,-122.634108,Trinity,53,CA,,USW00024257,USW00024257 2019-09-01 00:00:00,6.3,286.0,2.0,14.0,0.3,73.7,87.9,59.4,16.48,39.34,58.0,2.0
1013,2019,Mill Fire,280.0,D,,,13.0,Jul,,Aug,224.0,36.008889,-121.466944,Monterey,27,CA,,USW00023259,USW00023259 2019-07-01 00:00:00,6.9,0.0,0.0,0.0,0.0,62.4,68.8,56.0,17.57,18.16,2.0,5.0
1014,2019,Snail Fire,279.0,D,,,4.0,Sep,,Sep,248.0,34.71011,-119.3547,Ventura,56,CA,,USW00023190,USW00023190 2019-09-01 00:00:00,5.4,98.0,0.0,1.0,0.0,68.1,78.5,57.6,5.75,20.03,0.0,0.0
1015,2019,Snowstorm Fire,263.0,D,,,1.0,Jul,,Jul,187.0,40.679318,-120.392768,Lassen,18,CA,,USW00023185,USW00023185 2019-07-01 00:00:00,6.9,367.0,2.0,25.0,0.25,76.8,92.9,60.8,8.53,10.4,12.0,1.0
1016,2019,R-6 Fire,260.0,D,,,5.0,Sep,,Sep,254.0,44.734,-120.606,Lassen,18,CA,,USW00024128,USW00024128 2019-09-01 00:00:00,6.0,54.0,6.0,9.0,1.03,59.2,77.8,40.6,4.7299999999999995,8.23,49.0,1.0
1017,2019,Citrus Fire,257.0,D,,,9.0,Jun,,Jun,162.0,36.18479,-118.99229,Tulare,54,CA,,USW00053119,USW00053119 2019-06-01 00:00:00,6.7,415.0,0.0,26.0,0.0,78.8,95.4,62.3,8.05,7.669999999999999,10.0,6.0
1018,2019,Sycamore Fire,250.0,D,,,1.0,Sep,,Sep,251.0,33.9369,-117.3063,Riverside,33,CA,,USW00003171,USW00003171 2019-09-01 00:00:00,4.7,371.0,0.0,17.0,0.01,77.3,91.7,62.9,1.91,12.66,55.0,0.0
1019,2019,Henthorne Fire,244.0,D,,,13.0,Sep,,Sep,261.0,40.062304,-123.222196,Trinity,53,CA,,USW00024216,USW00024216 2019-09-01 00:00:00,7.4,283.0,3.0,14.0,0.43,73.7,88.1,59.3,8.28,27.330000000000002,57.0,0.0
1020,2019,Lake Fire,244.0,D,,,,Jul,,,,37.524378,-120.296551,Mariposa,22,CA,,USW00023257,USW00023257 2019-07-01 00:00:00,6.7,425.0,0.0,28.0,0.0,78.7,96.0,61.5,9.389999999999999,11.860000000000001,21.0,4.0
1021,2019,Harte Fire,240.0,D,,,,Aug,,,,37.708743,-121.841879,Alameda,1,CA,,USW00023285,USW00023285 2019-08-01 00:00:00,7.4,300.0,0.0,17.0,0.0,74.7,90.2,59.2,10.639999999999999,15.2,23.0,0.0
1022,2019,Kidder 2 Fire,227.0,D,,,19.0,Sep,,Sep,269.0,41.4929742,-123.2129356,Siskiyou,47,CA,,USW00024283,USW00024283 2019-09-01 00:00:00,4.9,4.0,4.0,0.0,3.21,59.9,68.6,51.1,12.64,45.49,0.0,2.0
1023,2019,Moose Fire,225.0,D,,,5.0,Aug,,Aug,229.0,39.005262,-123.195306,Mendocino,23,CA,,USW00023275,USW00023275 2019-08-01 00:00:00,3.8,357.0,0.0,25.0,0.07,76.5,94.5,58.5,26.17,40.29,39.0,0.0
1024,2019,Lopez Fire,220.0,D,,,6.0,Sep,,Sep,270.0,35.214364,-120.455883,San Luis Obispo,40,CA,,USW00093206,USW00093206 2019-09-01 00:00:00,6.7,129.0,0.0,7.0,0.0,68.4,83.1,53.7,4.24,15.74,2.0,0.0
1025,2019,Wolf Fire ,214.0,D,,,1.0,Jun,,Jun,181.0,33.911,-116.980528,Riverside,33,CA,,USW00003171,USW00003171 2019-06-01 00:00:00,6.0,235.0,0.0,8.0,0.0,72.8,85.8,59.9,11.219999999999999,12.66,3.0,1.0
1026,2019,Madera Fire ,213.0,D,,,1.0,Jul,,Jul,197.0,37.016944,-119.934167,Madera,20,CA,,USW00093242,USW00093242 2019-07-01 00:00:00,6.9,433.0,0.0,30.0,0.0,79.0,96.8,61.1,8.43,9.84,28.0,6.0
1027,2019,Merced Fire ,210.0,D,,,3.0,Jun,,Jul,183.0,37.312877,-120.242411,Merced,24,CA,,USW00023257,USW00023257 2019-06-01 00:00:00,6.9,337.0,0.0,21.0,0.0,76.2,92.7,59.7,10.9,11.860000000000001,3.0,4.0
1028,2019,Malech Fire,210.0,D,,,2.0,Jun,,Jun,162.0,37.21638,-121.70768,Santa Clara,43,CA,,USW00023293,USW00023293 2019-06-01 00:00:00,7.6,122.0,0.0,4.0,0.0,69.3,81.5,57.1,14.48,14.99,0.0,5.0
1029,2019,Tejon Fire,208.0,D,,,,Jul,,,,34.9008333,-118.9183333,Kern,15,CA,,USW00023187,USW00023187 2019-07-01 00:00:00,12.1,317.0,0.0,12.0,0.0,75.2,86.1,64.4,14.969999999999999,15.45,1.0,6.0
