,Fire Size Rank,AWND,CLDD,DP10,DX90,PRCP,TAVG,TMAX,TMIN,PRCP_6M,PRCP_RS,DX90_2M,DP10_2M,Receives Snow,Mar_SP,Mar_WC,Mar_Dens,Elevation,Apr,Aug,Dec,Feb,Jan,Jul,Jun,Mar,May,Nov,Oct,Sep
2440,Very Large,4.7,126.0,0.0,1.0,0.0,66.3,73.4,59.2,81.18000000000002,88.29000000000002,0.0,21.0,1.0,68.4,24.6,0.36,5931.6864000000005,0,0,0,0,0,0,1,0,0,0,0,0
2445,Very Large,11.2,430.0,1.0,20.0,0.13,78.9,89.7,68.0,8.22,11.85,5.0,0.0,1.0,85.3,26.8,0.31,6505.8264,0,0,0,0,0,1,0,0,0,0,0,0
2446,Very Large,5.6,641.0,0.0,31.0,0.0,85.7,102.4,69.0,26.19,44.38,30.0,3.0,1.0,128.0,50.0,0.39,4392.9912,0,0,0,0,0,1,0,0,0,0,0,0
2448,Very Large,4.7,126.0,0.0,1.0,0.0,66.3,73.4,59.2,81.18000000000002,88.29000000000002,0.0,21.0,1.0,68.4,24.6,0.36,5659.38,0,0,0,0,0,0,1,0,0,0,0,0
2456,Large,4.9,440.0,0.0,29.0,0.04,79.2,96.4,62.0,19.02,44.38,52.0,1.0,1.0,54.2,18.9,0.35,4635.7704,0,1,0,0,0,0,0,0,0,0,0,0
2463,Medium,6.9,710.0,0.0,31.0,0.0,87.9,101.2,74.6,5.25,6.46,34.0,1.0,1.0,85.3,26.8,0.31,2394.984,0,0,0,0,0,1,0,0,0,0,0,0
2464,Very Large,5.4,276.0,0.0,18.0,0.0,74.1,91.9,56.2,14.619999999999996,44.38,60.0,0.0,1.0,159.3,76.6,0.48,2080.0272,0,0,0,0,0,0,0,0,0,0,0,1
2519,Medium,6.7,453.0,1.0,31.0,0.26,79.6,99.9,59.3,4.52,6.819999999999999,32.0,0.0,1.0,46.8,15.3,0.33,6955.296,0,0,0,0,0,1,0,0,0,0,0,0
2564,Medium,4.9,0.0,1.0,0.0,0.49,58.5,78.3,38.6,9.79,29.3,2.0,0.0,1.0,143.5,32.7,0.23,5295.211200000001,0,1,0,0,0,0,0,0,0,0,0,0
2567,Medium,5.4,109.0,0.0,11.0,0.0,65.6,82.5,48.6,3.47,9.57,48.0,2.0,1.0,57.8,22.0,0.38,5646.2568,0,0,0,0,0,0,0,0,0,0,0,1
2579,Very Large,6.5,294.0,0.0,12.0,0.0,74.5,87.4,61.5,0.49,3.1300000000000003,61.0,0.0,0.0,0.0,0.0,0.0,1548.5376,0,0,0,0,0,0,0,0,0,0,1,0
2585,Large,6.7,654.0,0.0,30.0,0.06,86.8,100.4,73.3,1.14,3.1300000000000003,62.0,1.0,0.0,0.0,0.0,0.0,3051.144,0,0,0,0,0,0,0,0,0,0,0,1
2593,Medium,5.8,49.0,1.0,0.0,0.22,63.5,78.4,48.6,7.0600000000000005,44.38,47.0,0.0,1.0,54.2,18.9,0.35,4871.988,0,0,0,0,0,0,0,0,0,0,1,0
2599,Large,4.7,0.0,0.0,0.0,0.04,52.8,72.4,33.3,7.2,29.3,2.0,1.0,1.0,143.5,32.7,0.23,6276.1704,0,0,0,0,0,0,0,0,0,0,0,1
2631,Very Large,4.5,284.0,0.0,12.0,0.0,74.5,88.4,60.5,7.29,14.15,41.0,0.0,0.0,0.0,0.0,0.0,1909.4256,0,0,0,0,0,0,0,0,0,0,0,1
2674,Small,5.8,329.0,0.0,26.0,0.0,75.6,92.8,58.4,7.960000000000001,8.71,51.0,0.0,1.0,58.4,59.5,1.02,1666.6464,0,1,0,0,0,0,0,0,0,0,0,0
2697,Small,5.6,641.0,0.0,31.0,0.0,85.7,102.4,69.0,26.19,44.38,30.0,3.0,1.0,159.3,76.6,0.48,5551.113600000001,0,0,0,0,0,1,0,0,0,0,0,0
2742,Large,5.6,102.0,0.0,0.0,0.0,65.3,72.9,57.7,31.360000000000003,88.29000000000002,0.0,0.0,0.0,0.0,0.0,0.0,2486.8464,0,0,0,0,0,0,0,0,0,0,0,1
2778,Small,4.9,440.0,0.0,29.0,0.04,79.2,96.4,62.0,19.02,44.38,52.0,1.0,1.0,215.0,113.0,0.53,2247.348,0,1,0,0,0,0,0,0,0,0,0,0
2802,Medium,5.1,190.0,0.0,15.0,0.0,71.5,88.7,54.2,6.93,8.71,56.0,0.0,1.0,58.4,59.5,1.02,3182.376,0,0,0,0,0,0,0,0,0,0,0,1
2823,Very Large,5.6,641.0,0.0,31.0,0.0,85.7,102.4,69.0,26.19,44.38,30.0,3.0,1.0,159.3,76.6,0.48,3428.436,0,0,0,0,0,1,0,0,0,0,0,0
2828,Medium,4.9,440.0,0.0,29.0,0.04,79.2,96.4,62.0,19.02,44.38,52.0,1.0,1.0,159.3,76.6,0.48,2631.2016000000003,0,1,0,0,0,0,0,0,0,0,0,0
2840,Large,4.3,16.0,1.0,2.0,0.2,60.7,76.4,44.9,3.06,10.32,29.0,0.0,0.0,0.0,0.0,0.0,3375.9432,0,0,0,0,0,0,0,0,0,0,1,0
2852,Very Large,4.5,37.0,0.0,4.0,0.05,61.0,76.5,45.5,0.32,6.73,20.0,0.0,0.0,0.0,0.0,0.0,1400.9016,0,0,0,0,0,0,0,0,0,1,0,0
2855,Small,7.8,238.0,0.0,31.0,0.0,72.7,95.3,50.0,1.7700000000000002,6.819999999999999,56.0,1.0,1.0,124.2,49.1,0.4,8513.676000000001,0,1,0,0,0,0,0,0,0,0,0,0
2881,Very Large,3.1,59.0,1.0,3.0,0.16,63.3,76.5,50.1,0.44,11.14,22.0,0.0,0.0,0.0,0.0,0.0,2755.8720000000003,0,0,0,0,0,0,0,0,0,1,0,0
2885,Very Large,6.5,294.0,0.0,12.0,0.0,74.5,87.4,61.5,0.49,3.1300000000000003,61.0,0.0,0.0,0.0,0.0,0.0,1630.5576,0,0,0,0,0,0,0,0,0,0,1,0
2886,Very Large,7.4,4.0,2.0,0.0,0.52,54.7,73.7,35.7,0.79,6.819999999999999,43.0,0.0,1.0,167.5,63.6,0.38,7690.1952,0,0,0,0,0,0,0,0,0,0,1,0
2915,Medium,6.3,596.0,0.0,27.0,0.01,84.2,97.8,70.6,9.44,11.14,21.0,1.0,0.0,0.0,0.0,0.0,3100.356,0,0,0,0,0,1,0,0,0,0,0,0
2925,Very Large,6.5,598.0,0.0,31.0,0.0,84.3,101.5,67.1,9.94,10.79,32.0,1.0,1.0,85.3,26.8,0.31,9629.148,0,0,0,0,0,1,0,0,0,0,0,0
2935,Very Large,10.7,867.0,0.0,31.0,0.05,93.0,107.8,78.2,0.55,0.7000000000000001,52.0,0.0,0.0,0.0,0.0,0.0,4317.5328,0,0,0,0,0,1,0,0,0,0,0,0
2938,Very Large,6.3,596.0,0.0,27.0,0.01,84.2,97.8,70.6,9.44,11.14,21.0,1.0,0.0,0.0,0.0,0.0,3635.1264,0,0,0,0,0,1,0,0,0,0,0,0
2939,Large,6.9,829.0,0.0,31.0,0.0,91.7,106.8,76.7,1.5300000000000002,3.1300000000000003,61.0,1.0,0.0,0.0,0.0,0.0,5213.1912,0,1,0,0,0,0,0,0,0,0,0,0
2940,Very Large,4.9,349.0,0.0,20.0,0.0,76.3,92.3,60.2,5.029999999999999,6.73,46.0,0.0,0.0,0.0,0.0,0.0,2116.116,0,1,0,0,0,0,0,0,0,0,0,0
2941,Medium,5.4,342.0,0.0,19.0,0.0,76.4,91.3,61.5,6.26,11.14,47.0,0.0,0.0,0.0,0.0,0.0,4084.596,0,0,0,0,0,0,0,0,0,0,0,1
2942,Large,5.4,342.0,0.0,19.0,0.0,76.4,91.3,61.5,6.26,11.14,47.0,0.0,0.0,0.0,0.0,0.0,2578.7088000000003,0,0,0,0,0,0,0,0,0,0,0,1
2956,Medium,4.3,0.0,2.0,0.0,0.67,55.4,67.7,43.1,0.16,13.25,5.0,0.0,0.0,0.0,0.0,0.0,2188.2936,0,0,1,0,0,0,0,0,0,0,0,0
2978,Medium,6.9,5.0,0.0,0.0,0.0,55.6,67.3,43.9,0.47,0.14,4.0,0.0,0.0,0.0,0.0,0.0,3392.3472,0,0,0,0,1,0,0,0,0,0,0,0
2979,Large,3.6,0.0,0.0,0.0,0.13,31.2,44.5,17.9,1.43,2.4599999999999995,0.0,3.0,1.0,33.0,10.4,0.32,4931.0424,0,0,0,0,1,0,0,0,0,0,0,0
3010,Medium,4.9,31.0,0.0,2.0,0.06,62.2,73.8,50.6,2.05,2.44,0.0,4.0,0.0,0.0,0.0,0.0,1879.8984,0,0,0,0,0,0,0,1,0,0,0,0
3015,Small,4.7,4.0,4.0,0.0,2.11,55.9,70.0,41.9,19.95,22.06,0.0,14.0,0.0,0.0,0.0,0.0,3051.144,1,0,0,0,0,0,0,0,0,0,0,0
3017,Small,9.6,13.0,0.0,1.0,0.0,58.3,74.6,42.0,0.6500000000000001,0.6500000000000001,0.0,1.0,0.0,0.0,0.0,0.0,3021.6168,0,0,0,0,0,0,0,1,0,0,0,0
3048,Small,6.3,23.0,1.0,1.0,0.33,61.4,71.4,51.5,2.11,2.44,2.0,3.0,0.0,0.0,0.0,0.0,1489.4832,1,0,0,0,0,0,0,0,0,0,0,0
3058,Small,6.0,56.0,0.0,2.0,0.0,65.5,75.7,55.4,2.37,2.44,3.0,1.0,0.0,0.0,0.0,0.0,1033.452,0,0,0,0,0,0,0,0,1,0,0,0
3059,Large,12.8,68.0,0.0,4.0,0.0,62.4,76.9,48.0,0.6500000000000001,0.6500000000000001,1.0,1.0,0.0,0.0,0.0,0.0,3008.4936,1,0,0,0,0,0,0,0,0,0,0,0
3099,Small,6.5,4.0,0.0,0.0,0.04,55.9,63.1,48.7,7.2,7.239999999999999,0.0,3.0,0.0,0.0,0.0,0.0,3323.4504,0,0,0,0,0,0,0,0,1,0,0,0
3114,Small,5.1,97.0,0.0,8.0,0.0,67.5,84.6,50.4,18.19,22.06,7.0,7.0,0.0,0.0,0.0,0.0,2664.0096000000003,0,0,0,0,0,0,1,0,0,0,0,0
3122,Large,5.6,2.0,3.0,0.0,2.01,57.5,65.0,50.0,45.54,46.55,0.0,8.0,1.0,33.0,10.4,0.32,5751.2424,0,0,0,0,0,0,0,0,1,0,0,0
3125,Medium,5.4,0.0,1.0,0.0,0.27,54.9,73.5,36.3,8.59,10.74,0.0,7.0,1.0,71.8,17.3,0.24,5708.592000000001,0,0,0,0,0,0,1,0,0,0,0,0
3200,Small,8.1,66.0,0.0,16.0,0.0,65.7,87.2,44.1,5.38,5.82,2.0,1.0,0.0,0.0,0.0,0.0,2289.9984,0,0,0,0,0,0,1,0,0,0,0,0
3219,Large,4.7,267.0,0.0,18.0,0.12,73.6,91.5,55.8,12.19,22.06,15.0,3.0,0.0,0.0,0.0,0.0,2657.4480000000003,0,0,0,0,0,1,0,0,0,0,0,0
3223,Medium,4.3,207.0,0.0,1.0,0.0,71.1,78.1,64.2,31.73,46.55,0.0,5.0,1.0,33.0,10.4,0.32,5984.1792000000005,0,0,0,0,0,1,0,0,0,0,0,0
3225,Very Large,4.3,207.0,0.0,1.0,0.0,71.1,78.1,64.2,31.73,46.55,0.0,5.0,1.0,33.0,10.4,0.32,5498.620800000001,0,0,0,0,0,1,0,0,0,0,0,0
3235,Medium,5.1,0.0,2.0,0.0,0.87,59.6,65.4,53.8,24.78,43.06,0.0,3.0,1.0,52.9,25.2,0.48,5921.844,0,0,0,0,0,1,0,0,0,0,0,0
3291,Large,9.4,10.0,1.0,2.0,0.17,56.6,74.9,38.2,1.08,1.25,0.0,0.0,1.0,47.9,17.6,0.37,6952.015200000001,1,0,0,0,0,0,0,0,0,0,0,0
3304,Large,6.9,418.0,0.0,23.0,0.0,78.9,92.5,65.3,2.77,3.08,15.0,2.0,1.0,17.1,4.4,0.26,2847.7344000000003,0,0,0,0,0,0,1,0,0,0,0,0
3330,Very Large,12.1,356.0,0.0,11.0,0.01,76.5,88.4,64.6,3.28,4.91,2.0,0.0,1.0,17.1,4.4,0.26,2572.1472000000003,0,0,0,0,0,1,0,0,0,0,0,0
3344,Medium,7.4,445.0,0.0,27.0,0.01,79.3,93.7,64.9,2.85,3.74,19.0,0.0,0.0,0.0,0.0,0.0,1991.4456,0,0,0,0,0,1,0,0,0,0,0,0
3351,Medium,5.1,0.0,2.0,0.0,0.87,59.6,65.4,53.8,24.78,43.06,0.0,3.0,1.0,88.0,27.6,0.31,7034.0352,0,0,0,0,0,1,0,0,0,0,0,0
3363,Large,8.1,221.0,0.0,12.0,0.05,71.5,86.8,56.1,5.9,5.98,3.0,4.0,1.0,58.5,15.0,0.26,1164.684,0,0,0,0,0,0,0,0,1,0,0,0
3383,Very Large,8.9,286.0,0.0,23.0,0.0,74.5,91.9,57.2,0.31,0.31,9.0,1.0,1.0,17.1,4.4,0.26,3238.1496,0,0,0,0,0,0,0,0,1,0,0,0
3396,Very Large,7.4,70.0,1.0,3.0,0.16,63.4,79.2,47.6,2.03,2.4599999999999995,0.0,1.0,1.0,72.1,20.5,0.28,5206.6296,0,0,0,0,0,0,0,0,1,0,0,0
3407,Large,6.0,448.0,0.0,27.0,0.0,79.4,96.1,62.8,7.69,12.099999999999998,51.0,2.0,1.0,33.0,10.4,0.32,3382.5048,0,1,0,0,0,0,0,0,0,0,0,0
3413,Large,8.1,98.0,0.0,4.0,0.0,67.6,80.5,54.6,3.74,3.74,5.0,1.0,0.0,0.0,0.0,0.0,3408.7512,0,0,0,0,0,0,0,0,1,0,0,0
3418,Small,7.4,253.0,0.0,15.0,0.0,73.4,87.9,58.9,3.58,3.74,6.0,1.0,0.0,0.0,0.0,0.0,4032.1032,0,0,0,0,0,0,1,0,0,0,0,0
3424,Medium,9.4,10.0,1.0,2.0,0.17,56.6,74.9,38.2,1.08,1.25,0.0,0.0,1.0,39.7,15.8,0.4,5058.993600000001,1,0,0,0,0,0,0,0,0,0,0,0
3444,Very Large,8.1,454.0,1.0,31.0,0.39,79.6,100.9,58.3,0.67,1.25,36.0,0.0,1.0,39.7,15.8,0.4,7289.9376,0,0,0,0,0,1,0,0,0,0,0,0
3465,Large,6.7,465.0,0.0,28.0,0.0,80.0,96.9,63.0,1.65,2.4599999999999995,21.0,1.0,1.0,33.0,10.4,0.32,4783.4064,0,0,0,0,0,1,0,0,0,0,0,0
3512,Very Large,5.1,0.0,2.0,0.0,0.87,59.6,65.4,53.8,24.78,43.06,0.0,3.0,1.0,88.0,27.6,0.31,3398.9088,0,0,0,0,0,1,0,0,0,0,0,0
3522,Small,7.6,348.0,1.0,30.0,0.17,76.2,97.2,55.2,0.71,1.25,56.0,1.0,1.0,47.9,17.6,0.37,6869.9952,0,1,0,0,0,0,0,0,0,0,0,0
3534,Large,6.9,309.0,1.0,24.0,0.15,74.9,95.0,54.8,1.65,3.92,41.0,0.0,0.0,0.0,0.0,0.0,2175.1704,0,1,0,0,0,0,0,0,0,0,0,0
3535,Medium,6.7,552.0,0.0,29.0,0.02,82.8,98.4,67.2,3.8,5.98,57.0,0.0,1.0,47.9,17.6,0.37,2066.904,0,1,0,0,0,0,0,0,0,0,0,0
3540,Large,6.3,919.0,0.0,31.0,0.03,94.6,107.7,81.6,0.07,0.14,60.0,0.0,0.0,0.0,0.0,0.0,5465.812800000001,0,1,0,0,0,0,0,0,0,0,0,0
3552,Small,7.6,477.0,0.0,27.0,0.0,80.4,95.8,64.9,3.91,7.460000000000001,49.0,0.0,1.0,0.2,0.2,1.0,3326.7312,0,1,0,0,0,0,0,0,0,0,0,0
3563,Medium,15.9,21.0,1.0,0.0,0.3,53.1,62.9,43.4,4.61,4.91,0.0,4.0,0.0,0.0,0.0,0.0,5564.236800000001,1,0,0,0,0,0,0,0,0,0,0,0
3605,Very Large,5.1,75.0,4.0,0.0,1.76,60.3,68.3,52.3,8.66,46.55,1.0,0.0,1.0,33.0,10.4,0.32,5337.8616,0,0,0,0,0,0,0,0,0,0,0,1
3630,Very Large,4.3,207.0,0.0,1.0,0.0,71.1,78.1,64.2,31.73,46.55,0.0,5.0,1.0,33.0,10.4,0.32,5311.6152,0,0,0,0,0,1,0,0,0,0,0,0
3634,Very Large,6.7,465.0,0.0,28.0,0.0,80.0,96.9,63.0,1.65,2.4599999999999995,21.0,1.0,1.0,33.0,10.4,0.32,5265.684,0,0,0,0,0,1,0,0,0,0,0,0
3642,Medium,11.0,359.0,0.0,12.0,0.0,76.5,87.8,65.2,1.57,4.91,13.0,0.0,0.0,0.0,0.0,0.0,2841.1728000000003,0,1,0,0,0,0,0,0,0,0,0,0
3656,Very Large,11.0,231.0,1.0,14.0,0.2,71.4,87.5,55.2,0.21,1.35,60.0,0.0,0.0,0.0,0.0,0.0,3556.3872,0,0,0,0,0,0,0,0,0,0,0,1
3662,Very Large,4.5,224.0,2.0,7.0,0.98,72.0,83.3,60.7,0.39,2.44,25.0,0.0,0.0,0.0,0.0,0.0,3690.9,0,0,0,0,0,0,0,0,0,0,0,1
3680,Very Large,6.0,1.0,0.0,0.0,0.0,61.2,70.0,52.3,6.710000000000001,7.120000000000001,1.0,2.0,0.0,0.0,0.0,0.0,1062.9792,0,0,0,0,0,0,1,0,0,0,0,0
3695,Small,4.5,0.0,0.0,0.0,0.13,57.5,64.2,50.7,23.000000000000004,43.06,0.0,3.0,1.0,88.0,27.6,0.31,6728.920800000001,0,1,0,0,0,0,0,0,0,0,0,0
3771,Large,5.6,557.0,0.0,26.0,0.0,83.0,96.0,70.0,1.95,3.08,53.0,0.0,1.0,17.1,4.4,0.26,2618.0784000000003,0,1,0,0,0,0,0,0,0,0,0,0
3800,Small,7.4,281.0,1.0,25.0,0.13,74.1,92.9,55.3,4.46,5.82,16.0,0.0,0.0,0.0,0.0,0.0,3208.6224,0,0,0,0,0,1,0,0,0,0,0,0
3830,Very Large,5.1,0.0,2.0,0.0,0.87,59.6,65.4,53.8,24.78,43.06,0.0,3.0,1.0,88.0,27.6,0.31,2326.0872,0,0,0,0,0,1,0,0,0,0,0,0
3848,Medium,5.1,0.0,2.0,0.0,0.87,59.6,65.4,53.8,24.78,43.06,0.0,3.0,1.0,88.0,27.6,0.31,3064.2672,0,0,0,0,0,1,0,0,0,0,0,0
3850,Large,5.1,12.0,1.0,0.0,0.11,61.9,80.3,43.5,6.3,10.74,1.0,1.0,1.0,0.2,0.2,1.0,5088.5208,0,1,0,0,0,0,0,0,0,0,0,0
3853,Medium,6.0,448.0,0.0,27.0,0.0,79.4,96.1,62.8,7.69,12.099999999999998,51.0,2.0,1.0,52.9,25.2,0.48,5826.7008000000005,0,1,0,0,0,0,0,0,0,0,0,0
3857,Medium,5.1,0.0,2.0,0.0,0.87,59.6,65.4,53.8,24.78,43.06,0.0,3.0,1.0,88.0,27.6,0.31,2686.9752000000003,0,0,0,0,0,1,0,0,0,0,0,0
3860,Large,5.1,521.0,1.0,27.0,1.15,81.8,98.8,64.8,11.99,21.22,32.0,3.0,1.0,69.9,25.8,0.37,5045.870400000001,0,0,0,0,0,1,0,0,0,0,0,0
3864,Very Large,5.1,521.0,1.0,27.0,1.15,81.8,98.8,64.8,11.99,21.22,32.0,3.0,1.0,19.2,5.9,0.31,4442.2032,0,0,0,0,0,1,0,0,0,0,0,0
3867,Very Large,14.1,38.0,0.0,0.0,0.0,62.1,72.9,51.4,4.27,4.91,0.0,2.0,0.0,0.0,0.0,0.0,3352.9776,0,0,0,0,0,0,0,0,1,0,0,0
3869,Large,6.7,552.0,0.0,29.0,0.02,82.8,98.4,67.2,3.8,5.98,57.0,0.0,1.0,58.5,15.0,0.26,2204.6976,0,1,0,0,0,0,0,0,0,0,0,0
3870,Small,6.0,346.0,0.0,11.0,0.0,76.2,87.5,64.8,1.61,2.44,4.0,0.0,0.0,0.0,0.0,0.0,2417.9496,0,0,0,0,0,1,0,0,0,0,0,0
3906,Medium,12.1,356.0,0.0,11.0,0.01,76.5,88.4,64.6,3.28,4.91,2.0,0.0,0.0,0.0,0.0,0.0,2598.3936000000003,0,0,0,0,0,1,0,0,0,0,0,0
3908,Large,5.1,0.0,2.0,0.0,0.87,59.6,65.4,53.8,24.78,43.06,0.0,3.0,0.0,0.0,0.0,0.0,5688.907200000001,0,0,0,0,0,1,0,0,0,0,0,0
3909,Medium,5.1,0.0,2.0,0.0,0.87,59.6,65.4,53.8,24.78,43.06,0.0,3.0,0.0,0.0,0.0,0.0,1601.0304,0,0,0,0,0,1,0,0,0,0,0,0
3912,Very Large,7.4,89.0,0.0,7.0,0.01,64.6,81.9,47.3,0.8900000000000001,5.82,50.0,2.0,0.0,0.0,0.0,0.0,3740.112,0,0,0,0,0,0,0,0,0,0,0,1
3923,Medium,3.6,102.0,0.0,9.0,0.06,66.6,82.6,50.6,3.3400000000000003,22.06,38.0,0.0,0.0,0.0,0.0,0.0,2119.3968,0,0,0,0,0,0,0,0,0,0,0,1
3943,Very Large,5.4,0.0,1.0,0.0,0.27,54.9,73.5,36.3,8.59,10.74,0.0,7.0,1.0,71.8,17.3,0.24,6643.62,0,0,0,0,0,0,1,0,0,0,0,0
3944,Medium,5.1,44.0,2.0,0.0,0.94,63.1,70.3,55.8,40.27,46.55,0.0,9.0,1.0,33.0,10.4,0.32,5383.7928,0,0,0,0,0,0,1,0,0,0,0,0
3951,Large,5.1,521.0,1.0,27.0,1.15,81.8,98.8,64.8,11.99,21.22,32.0,3.0,1.0,19.2,5.9,0.31,4455.3264,0,0,0,0,0,1,0,0,0,0,0,0
3955,Small,5.1,521.0,1.0,27.0,1.15,81.8,98.8,64.8,11.99,21.22,32.0,3.0,1.0,69.9,25.8,0.37,4347.06,0,0,0,0,0,1,0,0,0,0,0,0
3960,Large,4.5,0.0,0.0,0.0,0.13,57.5,64.2,50.7,23.000000000000004,43.06,0.0,3.0,1.0,52.9,25.2,0.48,6272.8896,0,1,0,0,0,0,0,0,0,0,0,0
3965,Small,1.6,324.0,0.0,10.0,0.0,75.5,85.1,65.9,1.7200000000000002,3.22,0.0,0.0,0.0,0.0,0.0,0.0,3080.6712,0,1,0,0,0,0,0,0,0,0,0,0
3971,Small,4.9,8.0,1.0,0.0,0.52,58.0,71.9,44.0,18.49,21.22,0.0,8.0,1.0,69.9,25.8,0.37,4304.4096,0,0,0,0,0,0,0,1,0,0,0,0
3973,Small,6.7,552.0,0.0,29.0,0.02,82.8,98.4,67.2,3.8,5.98,57.0,0.0,1.0,47.9,17.6,0.37,2552.4624000000003,0,1,0,0,0,0,0,0,0,0,0,0
3985,Medium,5.4,25.0,5.0,0.0,2.21,59.6,73.2,46.0,19.01,21.22,0.0,8.0,1.0,19.2,5.9,0.31,4599.6816,1,0,0,0,0,0,0,0,0,0,0,0
4003,Medium,4.7,19.0,0.0,1.0,0.03,63.4,82.2,44.7,7.470000000000001,10.74,0.0,3.0,1.0,53.4,15.8,0.3,7381.8,0,0,0,0,0,1,0,0,0,0,0,0
4013,Small,4.9,458.0,0.0,28.0,0.0,79.8,97.1,62.5,12.760000000000002,21.22,49.0,1.0,1.0,19.2,5.9,0.31,6030.1104000000005,0,1,0,0,0,0,0,0,0,0,0,0
4044,Large,5.1,12.0,1.0,0.0,0.11,61.9,80.3,43.5,6.3,10.74,1.0,1.0,1.0,53.4,15.8,0.3,6906.084000000001,0,1,0,0,0,0,0,0,0,0,0,0
4062,Small,5.1,75.0,4.0,0.0,1.76,60.3,68.3,52.3,8.66,46.55,1.0,0.0,1.0,33.0,10.4,0.32,6161.3424,0,0,0,0,0,0,0,0,0,0,0,1
4071,Small,5.1,521.0,1.0,27.0,1.15,81.8,98.8,64.8,11.99,21.22,32.0,3.0,1.0,69.9,25.8,0.37,4330.656,0,0,0,0,0,1,0,0,0,0,0,0
4073,Large,5.1,521.0,1.0,27.0,1.15,81.8,98.8,64.8,11.99,21.22,32.0,3.0,1.0,19.2,5.9,0.31,5049.1512,0,0,0,0,0,1,0,0,0,0,0,0
4079,Large,5.1,521.0,1.0,27.0,1.15,81.8,98.8,64.8,11.99,21.22,32.0,3.0,1.0,69.9,25.8,0.37,3690.9,0,0,0,0,0,1,0,0,0,0,0,0
4081,Very Large,5.1,521.0,1.0,27.0,1.15,81.8,98.8,64.8,11.99,21.22,32.0,3.0,1.0,19.2,5.9,0.31,5849.6664,0,0,0,0,0,1,0,0,0,0,0,0
4085,Large,4.9,458.0,0.0,28.0,0.0,79.8,97.1,62.5,12.760000000000002,21.22,49.0,1.0,1.0,52.9,25.2,0.48,3362.82,0,1,0,0,0,0,0,0,0,0,0,0
4101,Medium,5.1,12.0,1.0,0.0,0.11,61.9,80.3,43.5,6.3,10.74,1.0,1.0,1.0,71.8,17.3,0.24,8290.5816,0,1,0,0,0,0,0,0,0,0,0,0
4115,Small,6.0,346.0,0.0,11.0,0.0,76.2,87.5,64.8,1.61,2.44,4.0,0.0,0.0,0.0,0.0,0.0,1315.6008000000002,0,0,0,0,0,1,0,0,0,0,0,0
4126,Large,6.3,349.0,1.0,25.0,0.16,76.2,93.1,59.3,1.52,2.4599999999999995,46.0,0.0,1.0,33.0,10.4,0.32,5278.8072,0,1,0,0,0,0,0,0,0,0,0,0
4135,Large,8.9,235.0,2.0,15.0,0.4,71.8,87.2,56.4,0.05,0.6500000000000001,60.0,0.0,0.0,0.0,0.0,0.0,3776.2008,0,0,0,0,0,0,0,0,0,0,0,1
4163,Medium,5.6,128.0,2.0,5.0,0.49,68.2,79.9,56.5,1.62,3.49,25.0,2.0,0.0,0.0,0.0,0.0,1683.0504,0,0,0,0,0,0,0,0,0,0,1,0
4164,Small,9.6,14.0,0.0,0.0,0.0,61.9,77.0,46.8,0.45,0.6500000000000001,44.0,2.0,0.0,0.0,0.0,0.0,3021.6168,0,0,0,0,0,0,0,0,0,0,1,0
4165,Medium,5.8,4.0,9.0,0.0,5.62,50.6,57.3,43.9,9.1,46.55,0.0,4.0,1.0,33.0,10.4,0.32,4901.5152,0,0,0,0,0,0,0,0,0,0,1,0
4173,Very Large,4.9,458.0,0.0,28.0,0.0,79.8,97.1,62.5,12.760000000000002,21.22,49.0,1.0,1.0,69.9,25.8,0.37,4452.0456,0,1,0,0,0,0,0,0,0,0,0,0
4178,Very Large,5.1,0.0,2.0,0.0,0.87,59.6,65.4,53.8,24.78,43.06,0.0,3.0,1.0,88.0,27.6,0.31,2647.6056000000003,0,0,0,0,0,1,0,0,0,0,0,0
4204,Small,4.9,220.0,0.0,13.0,0.17,71.3,86.8,55.8,5.390000000000001,21.22,55.0,1.0,1.0,69.9,25.8,0.37,3136.4448,0,0,0,0,0,0,0,0,0,0,0,1
4250,Very Large,6.5,13.0,0.0,0.0,0.0,63.9,73.5,54.4,3.23,5.06,1.0,0.0,0.0,0.0,0.0,0.0,1512.4488,0,0,0,0,0,1,0,0,0,0,0,0
4261,Large,5.1,0.0,2.0,0.0,0.87,59.6,65.4,53.8,24.78,43.06,0.0,3.0,1.0,88.0,27.6,0.31,3120.0408,0,0,0,0,0,1,0,0,0,0,0,0
4270,Small,5.1,12.0,1.0,0.0,0.11,61.9,80.3,43.5,6.3,10.74,1.0,1.0,1.0,72.1,20.5,0.28,6420.5256,0,1,0,0,0,0,0,0,0,0,0,0
4313,Medium,4.7,40.0,0.0,0.0,0.0,65.8,74.5,57.2,3.16,7.120000000000001,0.0,0.0,0.0,0.0,0.0,0.0,3874.6248,0,1,0,0,0,0,0,0,0,0,0,0
4324,Medium,3.8,4.0,1.0,0.0,0.32,56.7,66.2,47.2,1.16,7.239999999999999,0.0,3.0,0.0,0.0,0.0,0.0,738.1800000000001,0,0,0,0,0,0,0,0,0,1,0,0
4356,Very Large,6.0,185.0,3.0,10.0,1.51,69.5,84.6,54.4,21.0,21.22,0.0,6.0,1.0,113.7,37.2,0.33,2729.6256000000003,0,0,0,0,0,0,0,0,1,0,0,0
