,Fire Size Rank,AWND,CLDD,DP10,DX90,PRCP,TAVG,TMAX,TMIN,PRCP_6M,PRCP_RS,DX90_2M,DP10_2M,Receives Snow,Mar_SP,Mar_WC,Mar_Dens,Elevation,Apr,Aug,Dec,Feb,Jan,Jul,Jun,Mar,May,Nov,Oct,Sep
2010,Medium,9.2,173.0,0.0,17.0,0.0,70.6,90.0,51.2,11.29,13.07,2.0,6.0,0.0,0.0,0.0,0.0,1502.6064,0,0,0,0,0,0,1,0,0,0,0,0
2011,Large,5.4,172.0,0.0,9.0,0.0,70.4,82.3,58.5,3.2900000000000005,3.4200000000000004,8.0,2.0,0.0,0.0,0.0,0.0,1082.664,0,0,0,0,0,0,0,0,1,0,0,0
2012,Very Large,2.9,181.0,1.0,16.0,0.18,70.8,90.2,51.4,13.03,42.27,34.0,0.0,0.0,0.0,0.0,0.0,462.5928,0,0,0,0,0,0,0,0,0,0,0,1
2013,Large,1.8,110.0,1.0,2.0,0.71,68.3,76.5,60.2,5.12,5.140000000000001,0.0,1.0,0.0,0.0,0.0,0.0,1502.6064,0,0,0,0,0,0,0,0,1,0,0,0
2014,Medium,6.9,710.0,0.0,31.0,0.0,87.9,101.2,74.6,5.25,6.46,34.0,1.0,1.0,85.3,26.8,0.31,692.2488000000001,0,0,0,0,0,1,0,0,0,0,0,0
2015,Medium,3.4,100.0,1.0,10.0,0.12,67.3,85.4,49.2,10.15,34.849999999999994,4.0,0.0,0.0,0.0,0.0,0.0,518.3664,0,0,0,0,0,0,0,0,0,0,0,1
2016,Small,7.6,73.0,0.0,8.0,0.03,66.2,82.7,49.7,5.34,19.99,5.0,1.0,0.0,0.0,0.0,0.0,1167.9648,0,0,0,0,0,0,0,0,0,0,0,1
2017,Medium,4.3,0.0,6.0,0.0,1.52,48.8,58.0,39.5,3.3600000000000003,7.140000000000001,0.0,5.0,1.0,28.9,15.9,0.55,206.6904,0,0,0,1,0,0,0,0,0,0,0,0
2018,Small,4.9,184.0,0.0,0.0,0.01,70.9,79.2,62.7,5.4,5.6,11.0,1.0,0.0,0.0,0.0,0.0,574.14,0,1,0,0,0,0,0,0,0,0,0,0
2019,Small,7.2,142.0,1.0,10.0,1.43,69.0,85.0,53.0,12.76,12.910000000000002,0.0,18.0,1.0,105.3,45.6,0.43,748.0224000000001,0,0,0,0,0,0,0,0,1,0,0,0
2020,Very Large,7.8,467.0,0.0,30.0,0.0,80.1,100.8,59.3,1.2799999999999998,3.82,35.0,0.0,1.0,34.6,8.2,0.24,8421.813600000001,0,0,0,0,0,1,0,0,0,0,0,0
2021,Small,10.5,51.0,0.0,3.0,0.0,65.7,78.2,53.3,6.449999999999999,17.6,3.0,2.0,0.0,0.0,0.0,0.0,334.64160000000004,0,0,0,0,0,1,0,0,0,0,0,0
2022,Very Large,5.1,0.0,2.0,0.0,0.87,59.6,65.4,53.8,24.78,43.06,0.0,3.0,1.0,88.0,27.6,0.31,2326.0872,0,0,0,0,0,1,0,0,0,0,0,0
2023,Very Large,3.8,277.0,0.0,25.0,0.0,73.9,94.5,53.3,18.32,35.44,26.0,4.0,0.0,0.0,0.0,0.0,2585.2704000000003,0,1,0,0,0,0,0,0,0,0,0,0
2024,Medium,8.9,205.0,0.0,13.0,0.06,70.2,85.3,55.2,1.03,4.08,58.0,3.0,0.0,0.0,0.0,0.0,3733.5504,0,0,0,0,0,0,0,0,0,0,1,0
2025,Small,6.5,197.0,0.0,19.0,0.0,71.2,90.2,52.2,1.75,8.92,48.0,1.0,0.0,0.0,0.0,0.0,1072.8216,0,0,0,0,0,0,0,0,0,0,0,1
2026,Small,3.4,0.0,1.0,0.0,0.38,50.4,66.0,34.8,2.3000000000000003,9.7,0.0,3.0,1.0,12.0,3.5,0.29,68.8968,0,0,0,0,1,0,0,0,0,0,0,0
2027,Small,8.5,676.0,0.0,27.0,0.08,87.5,100.9,74.2,1.5,3.05,62.0,1.0,0.0,0.0,0.0,0.0,2657.4480000000003,0,0,0,0,0,0,0,0,0,0,0,1
2028,Large,6.3,700.0,0.0,31.0,0.0,87.6,101.4,73.8,2.3599999999999994,3.09,34.0,0.0,1.0,5.6,2.4,0.43,1463.2368,0,0,0,0,0,1,0,0,0,0,0,0
2029,Large,8.3,283.0,0.0,12.0,0.0,74.4,90.4,58.4,4.03,4.18,21.0,1.0,0.0,0.0,0.0,0.0,935.028,0,0,0,0,0,0,1,0,0,0,0,0
2030,Very Large,4.9,468.0,0.0,29.0,0.0,80.1,97.1,63.0,15.340000000000002,19.25,44.0,4.0,1.0,70.5,33.4,0.47,2814.9264000000003,0,1,0,0,0,0,0,0,0,0,0,0
2031,Medium,5.8,11.0,2.0,1.0,1.13,60.6,68.2,53.1,16.34,17.23,0.0,14.0,1.0,85.3,26.8,0.31,2775.5568000000003,0,0,0,0,0,0,0,0,1,0,0,0
2032,Very Large,4.9,0.0,1.0,0.0,0.12,40.0,51.6,28.4,1.7000000000000002,4.93,11.0,0.0,1.0,49.4,21.6,0.44,6486.1416,0,0,0,0,0,0,0,0,0,1,0,0
2033,Large,4.7,264.0,0.0,20.0,0.0,73.5,92.1,54.9,19.130000000000003,18.610000000000003,25.0,2.0,0.0,0.0,0.0,0.0,1473.0792,0,0,0,0,0,1,0,0,0,0,0,0
2034,Medium,5.6,0.0,0.0,0.0,0.0,56.4,61.3,51.5,11.47,29.94,0.0,4.0,0.0,0.0,0.0,0.0,403.5384,0,0,0,0,0,1,0,0,0,0,0,0
2035,Small,6.9,440.0,0.0,22.0,0.0,79.7,93.7,65.6,1.92,2.18,11.0,0.0,1.0,56.8,27.6,0.49,1430.4288,0,0,0,0,0,0,1,0,0,0,0,0
2036,Very Large,7.6,67.0,2.0,4.0,0.38,65.3,79.2,51.3,10.64,10.93,2.0,6.0,0.0,0.0,0.0,0.0,157.47840000000002,0,0,0,0,0,0,0,0,1,0,0,0
2037,Medium,4.7,0.0,2.0,0.0,0.43,50.4,68.5,32.3,9.2,18.22,0.0,1.0,1.0,37.0,14.5,0.39,2595.1128000000003,0,0,0,0,0,0,0,0,0,0,0,1
2038,Medium,5.1,0.0,0.0,0.0,0.0,58.7,64.5,53.0,20.39,23.52,0.0,3.0,1.0,28.0,7.5,0.27,3933.6792,0,1,0,0,0,0,0,0,0,0,0,0
2039,Large,7.2,361.0,0.0,11.0,0.06,77.0,89.1,64.9,3.83,4.54,18.0,2.0,1.0,33.5,14.5,0.43,534.7704,0,0,0,0,0,0,1,0,0,0,0,0
2040,Very Large,6.9,501.0,0.0,29.0,0.0,81.2,98.9,63.5,10.52,22.78,38.0,2.0,0.0,0.0,0.0,0.0,180.444,0,1,0,0,0,0,0,0,0,0,0,0
2041,Very Large,9.4,212.0,0.0,16.0,0.0,72.1,89.4,54.7,2.83,2.83,7.0,0.0,0.0,0.0,0.0,0.0,-85.30080000000001,1,0,0,0,0,0,0,0,0,0,0,0
2042,Large,5.8,4.0,0.0,0.0,0.07,60.7,77.2,44.3,0.0,1.23,43.0,0.0,1.0,105.3,45.6,0.43,472.4352,0,0,0,0,0,0,0,0,0,0,1,0
2043,Large,9.2,379.0,0.0,21.0,0.0,77.6,92.3,62.9,10.78,12.160000000000002,3.0,7.0,1.0,70.2,34.5,0.49,318.23760000000004,0,0,0,0,0,0,1,0,0,0,0,0
2044,Very Large,6.5,598.0,0.0,31.0,0.0,84.3,101.5,67.1,9.94,10.79,32.0,1.0,1.0,85.3,26.8,0.31,705.3720000000001,0,0,0,0,0,1,0,0,0,0,0,0
2045,Large,4.3,396.0,0.0,25.0,0.13,78.2,95.8,60.5,14.65,30.58,53.0,1.0,1.0,60.5,20.5,0.34,5068.836,0,0,0,0,0,0,0,0,0,0,0,1
2046,Small,5.6,681.0,0.0,31.0,0.0,87.0,100.7,73.2,3.2,4.93,48.0,0.0,1.0,18.3,6.3,0.34,761.1456000000001,0,1,0,0,0,0,0,0,0,0,0,0
2047,Very Large,8.1,0.0,4.0,0.0,0.74,44.6,58.5,30.6,1.61,8.780000000000001,3.0,1.0,0.0,0.0,0.0,0.0,2267.0328,0,0,1,0,0,0,0,0,0,0,0,0
2048,Small,7.4,378.0,0.0,21.0,0.0,77.2,92.3,62.1,5.030000000000001,15.27,22.0,0.0,1.0,0.0,0.0,0.0,72.1776,0,0,0,0,0,1,0,0,0,0,0,0
2049,Very Large,5.6,0.0,3.0,0.0,1.8,37.2,51.3,23.1,0.78,8.59,0.0,0.0,1.0,86.2,34.5,0.4,5308.334400000001,0,0,0,0,0,0,0,0,0,1,0,0
2050,Medium,11.0,265.0,1.0,8.0,0.82,73.2,83.9,62.5,2.11,7.04,24.0,3.0,0.0,0.0,0.0,0.0,4058.3496,0,0,0,0,0,0,0,0,0,0,0,1
2051,Medium,14.5,456.0,0.0,23.0,0.0,80.2,96.0,64.5,5.949999999999999,7.899999999999999,17.0,1.0,0.0,0.0,0.0,0.0,2276.8752,0,0,0,0,0,0,1,0,0,0,0,0
2052,Large,5.1,521.0,1.0,27.0,1.15,81.8,98.8,64.8,11.99,21.22,32.0,3.0,1.0,19.2,5.9,0.31,5049.1512,0,0,0,0,0,1,0,0,0,0,0,0
2053,Medium,6.5,696.0,0.0,31.0,0.0,87.4,100.8,74.1,3.24,5.78,29.0,0.0,1.0,20.6,8.6,0.42,5702.030400000001,0,0,0,0,0,1,0,0,0,0,0,0
2054,Small,6.7,36.0,0.0,2.0,0.04,62.4,73.5,51.2,16.220000000000002,16.26,1.0,9.0,0.0,0.0,0.0,0.0,1751.9472,1,0,0,0,0,0,0,0,0,0,0,0
2055,Small,7.4,126.0,0.0,7.0,0.0,68.4,83.8,52.9,13.27,14.73,2.0,14.0,0.0,0.0,0.0,0.0,515.0856,0,0,0,0,0,0,0,0,1,0,0,0
2056,Small,8.1,336.0,0.0,23.0,0.0,76.6,93.2,60.0,6.05,8.17,10.0,1.0,1.0,72.0,34.1,0.47,597.1056,0,0,0,0,0,0,1,0,0,0,0,0
2057,Medium,4.9,2.0,4.0,0.0,0.76,53.3,63.5,43.1,0.8600000000000001,10.03,25.0,1.0,1.0,86.5,38.0,0.44,784.1112,0,0,0,0,0,0,0,0,0,1,0,0
2058,Medium,4.3,7.0,2.0,0.0,1.05,61.1,73.6,48.7,1.82,10.47,26.0,0.0,0.0,0.0,0.0,0.0,367.4496,0,0,0,0,0,0,0,0,0,0,1,0
2059,Medium,7.4,445.0,0.0,27.0,0.01,79.3,93.7,64.9,2.85,3.74,19.0,0.0,0.0,0.0,0.0,0.0,2555.7432000000003,0,0,0,0,0,1,0,0,0,0,0,0
2060,Large,4.3,390.0,0.0,16.0,0.0,77.6,91.9,63.3,6.239999999999999,10.589999999999998,25.0,0.0,0.0,0.0,0.0,0.0,853.008,0,1,0,0,0,0,0,0,0,0,0,0
2061,Very Large,4.0,218.0,0.0,17.0,0.0,71.5,88.1,54.9,1.79,11.36,51.0,0.0,0.0,0.0,0.0,0.0,1876.6176,0,0,0,0,0,0,0,0,0,0,1,0
2062,Very Large,8.3,423.0,0.0,27.0,0.0,79.2,94.1,64.3,3.09,7.109999999999999,29.0,2.0,0.0,0.0,0.0,0.0,246.06,0,0,0,0,0,1,0,0,0,0,0,0
2063,Small,8.5,445.0,0.0,28.0,0.0,79.4,94.4,64.3,2.85,9.98,50.0,0.0,1.0,0.0,0.0,0.0,1745.3856,0,1,0,0,0,0,0,0,0,0,0,0
2064,Large,7.4,294.0,0.0,14.0,0.05,74.5,87.7,61.3,0.88,0.93,2.0,2.0,0.0,0.0,0.0,0.0,2867.4192000000003,1,0,0,0,0,0,0,0,0,0,0,0
2065,Medium,7.8,361.0,0.0,24.0,0.0,77.9,94.9,60.9,5.46,9.16,47.0,0.0,1.0,34.6,8.2,0.24,1046.5752,0,1,0,0,0,0,0,0,0,0,0,0
2066,Medium,5.8,932.0,2.0,31.0,0.7,95.1,106.8,83.2,1.08,1.36,60.0,1.0,0.0,0.0,0.0,0.0,4199.424,0,1,0,0,0,0,0,0,0,0,0,0
2067,Very Large,4.5,0.0,4.0,0.0,2.46,53.3,61.8,44.8,6.61,33.32,0.0,1.0,0.0,0.0,0.0,0.0,472.4352,0,0,0,0,0,0,0,0,0,0,1,0
2068,Large,7.6,472.0,0.0,29.0,0.0,80.2,96.3,64.1,3.21,8.9,27.0,1.0,1.0,0.0,0.0,0.0,472.4352,0,0,0,0,0,1,0,0,0,0,0,0
2069,Small,6.5,69.0,0.0,1.0,0.04,66.8,79.9,53.8,3.49,7.52,1.0,0.0,0.0,0.0,0.0,0.0,403.5384,0,1,0,0,0,0,0,0,0,0,0,0
2070,Large,6.0,448.0,0.0,27.0,0.0,79.4,96.1,62.8,7.69,12.099999999999998,51.0,2.0,1.0,52.9,25.2,0.48,708.6528000000001,0,1,0,0,0,0,0,0,0,0,0,0
2071,Large,8.7,478.0,0.0,24.0,0.0,80.9,95.6,66.3,4.3100000000000005,5.6,16.0,0.0,1.0,7.4,3.3,0.45,380.5728,0,0,0,0,0,0,1,0,0,0,0,0
2072,Small,6.5,185.0,0.0,18.0,0.0,71.8,91.4,52.2,0.0,1.23,25.0,0.0,1.0,105.3,45.6,0.43,180.444,0,0,0,0,0,0,0,0,0,0,0,1
2073,Large,6.9,691.0,0.0,30.0,0.0,87.3,99.9,74.6,1.34,2.37,41.0,0.0,1.0,6.0,1.5,0.25,4701.3864,0,0,0,0,0,1,0,0,0,0,0,0
2074,Large,6.3,454.0,0.0,25.0,0.13,79.6,93.6,65.7,3.39,4.3,36.0,0.0,0.0,0.0,0.0,0.0,3054.4248,0,1,0,0,0,0,0,0,0,0,0,0
2075,Medium,8.7,478.0,0.0,24.0,0.0,80.9,95.6,66.3,4.3100000000000005,5.6,16.0,0.0,1.0,7.4,3.3,0.45,400.2576,0,0,0,0,0,0,1,0,0,0,0,0
2076,Medium,6.9,586.0,0.0,30.0,0.0,83.9,97.8,70.0,2.75,4.55,30.0,0.0,1.0,65.4,22.4,0.34,734.8992000000001,0,0,0,0,0,1,0,0,0,0,0,0
2077,Small,7.4,598.0,0.0,29.0,0.01,84.3,99.9,68.7,10.55,11.37,38.0,2.0,1.0,24.5,7.0,0.29,1138.4376,0,0,0,0,0,1,0,0,0,0,0,0
2078,Very Large,3.6,193.0,2.0,16.0,0.68,71.3,89.1,53.4,7.47,17.970000000000002,46.0,0.0,0.0,0.0,0.0,0.0,1289.3544000000002,0,0,0,0,0,0,0,0,0,0,0,1
2079,Medium,5.6,425.0,0.0,29.0,0.01,78.7,95.8,61.7,12.91,29.29,51.0,1.0,0.0,0.0,0.0,0.0,5862.7896,0,1,0,0,0,0,0,0,0,0,0,0
2080,Very Large,5.1,139.0,1.0,10.0,0.66,68.5,84.4,52.7,0.5900000000000001,4.91,50.0,0.0,1.0,45.0,17.0,0.38,2427.792,0,0,0,0,0,0,0,0,0,0,1,0
2081,Very Large,8.3,306.0,0.0,19.0,0.01,74.9,91.1,58.6,11.52,17.79,4.0,5.0,0.0,0.0,0.0,0.0,1748.6664,0,0,0,0,0,1,0,0,0,0,0,0
2082,Very Large,7.4,0.0,4.0,0.0,9.43,48.1,53.9,42.4,2.35,59.08,0.0,0.0,1.0,68.9,25.0,0.36,6121.9728000000005,0,0,0,0,0,0,0,0,0,1,0,0
2083,Medium,4.9,224.0,0.0,15.0,0.0,72.4,89.9,54.9,6.65,18.45,48.0,0.0,0.0,0.0,0.0,0.0,442.908,0,0,0,0,0,0,0,0,0,0,0,1
2084,Very Large,5.1,521.0,1.0,27.0,1.15,81.8,98.8,64.8,11.99,21.22,32.0,3.0,1.0,69.9,25.8,0.37,3221.7456,0,0,0,0,0,1,0,0,0,0,0,0
2085,Small,5.6,292.0,0.0,15.0,0.01,74.7,90.4,59.0,8.49,9.07,25.0,0.0,0.0,0.0,0.0,0.0,1709.2968,0,0,0,0,0,1,0,0,0,0,0,0
2086,Large,5.4,398.0,2.0,18.0,1.94,77.8,90.0,65.7,2.52,5.150000000000001,23.0,3.0,0.0,0.0,0.0,0.0,2851.0152000000003,0,0,0,0,0,1,0,0,0,0,0,0
2087,Large,6.5,795.0,0.0,28.0,0.0,93.4,108.4,78.4,5.34,6.66,47.0,0.0,0.0,0.0,0.0,0.0,2978.9664,0,0,0,0,0,1,0,0,0,0,0,0
2088,Small,7.4,271.0,0.0,23.0,0.0,73.7,94.3,53.1,8.78,13.74,34.0,0.0,0.0,0.0,0.0,0.0,1174.5264,0,1,0,0,0,0,0,0,0,0,0,0
2089,Small,7.4,708.0,0.0,31.0,0.0,87.8,103.4,72.3,12.32,14.17,35.0,1.0,1.0,105.3,45.6,0.43,413.3808,0,0,0,0,0,1,0,0,0,0,0,0
2090,Medium,8.5,374.0,0.0,20.0,0.0,77.5,92.9,62.1,12.37,13.57,10.0,1.0,1.0,91.7,57.3,0.62,5242.718400000001,0,0,0,0,0,0,1,0,0,0,0,0
2091,Medium,6.9,710.0,0.0,31.0,0.0,87.9,101.2,74.6,5.25,6.46,34.0,1.0,1.0,85.3,26.8,0.31,3389.0664,0,0,0,0,0,1,0,0,0,0,0,0
2092,Small,7.6,267.0,0.0,11.0,0.0,73.8,87.3,60.2,7.510000000000002,8.49,6.0,3.0,1.0,81.3,31.3,0.38,1318.8816000000002,0,0,0,0,0,0,1,0,0,0,0,0
2093,Small,6.0,291.0,0.0,22.0,0.0,74.4,91.3,57.5,12.93,21.46,23.0,3.0,0.0,0.0,0.0,0.0,32.808,0,1,0,0,0,0,0,0,0,0,0,0
2094,Very Large,5.6,225.0,1.0,18.0,0.12,71.9,89.3,54.4,0.97,9.45,50.0,0.0,1.0,70.8,45.3,0.64,2276.8752,0,0,0,0,0,0,0,0,0,0,0,1
2095,Very Large,5.1,80.0,0.0,0.0,0.0,64.6,72.4,56.9,28.08,34.08,0.0,5.0,1.0,65.4,29.4,0.45,4081.3152,0,0,0,0,0,0,1,0,0,0,0,0
2096,Large,7.6,432.0,0.0,22.0,0.0,79.4,94.8,64.0,5.380000000000001,5.770000000000001,19.0,3.0,1.0,28.9,15.9,0.55,1443.552,0,0,0,0,0,0,1,0,0,0,0,0
2097,Medium,10.3,216.0,0.0,9.0,0.0,71.9,87.5,56.4,10.59,13.55,7.0,1.0,0.0,0.0,0.0,0.0,351.04560000000004,0,0,0,0,0,1,0,0,0,0,0,0
2098,Medium,4.7,0.0,1.0,0.0,0.12,48.8,55.3,42.2,28.15,33.09,0.0,23.0,1.0,0.0,0.0,0.0,4094.4384,0,0,0,0,1,0,0,0,0,0,0,0
2099,Large,6.5,0.0,3.0,0.0,0.6,54.7,67.8,41.6,1.5,5.6,2.0,3.0,0.0,0.0,0.0,0.0,446.1888,0,0,1,0,0,0,0,0,0,0,0,0
2100,Medium,4.7,267.0,0.0,0.0,0.0,73.5,80.4,66.5,47.48,88.29000000000002,1.0,5.0,1.0,43.0,14.0,0.33,1227.0192,0,0,0,0,0,1,0,0,0,0,0,0
2101,Very Large,6.5,0.0,1.0,0.0,0.41,52.4,59.9,44.9,29.04,37.940000000000005,1.0,5.0,1.0,91.7,57.3,0.62,2965.8432000000003,0,0,0,0,0,0,1,0,0,0,0,0
2102,Medium,7.4,225.0,5.0,15.0,1.34,71.6,86.0,57.3,11.12,13.11,1.0,4.0,1.0,56.5,20.6,0.36,1017.048,0,0,0,0,0,0,1,0,0,0,0,0
2103,Small,7.8,360.0,1.0,24.0,0.15,76.9,92.2,61.5,10.6,12.099999999999998,12.0,5.0,1.0,33.0,10.4,0.32,209.9712,0,0,0,0,0,0,1,0,0,0,0,0
2104,Medium,5.6,0.0,0.0,0.0,0.0,59.0,64.9,53.1,22.56,23.52,0.0,6.0,1.0,28.0,7.5,0.27,3602.3184,0,0,0,0,0,1,0,0,0,0,0,0
2105,Medium,7.6,267.0,0.0,11.0,0.0,73.8,87.3,60.2,7.510000000000002,8.49,6.0,3.0,1.0,81.3,31.3,0.38,744.7416000000001,0,0,0,0,0,0,1,0,0,0,0,0
2106,Small,7.8,223.0,1.0,10.0,0.36,71.9,85.6,58.1,14.12,14.17,0.0,15.0,1.0,105.3,45.6,0.43,6200.712,0,0,0,0,0,0,0,0,1,0,0,0
2107,Medium,6.3,220.0,0.0,11.0,0.0,71.7,86.2,57.3,4.38,4.93,3.0,6.0,1.0,18.3,6.3,0.34,347.76480000000004,0,0,0,0,0,0,0,0,1,0,0,0
2108,Medium,5.6,168.0,0.0,0.0,0.02,68.9,76.3,61.5,23.34,50.53,1.0,4.0,1.0,49.4,21.6,0.44,1998.0072,0,0,0,0,0,0,0,0,0,0,0,1
2109,Small,5.4,25.0,5.0,0.0,2.21,59.6,73.2,46.0,19.01,21.22,0.0,8.0,1.0,19.2,5.9,0.31,4481.5728,1,0,0,0,0,0,0,0,0,0,0,0
2110,Very Large,5.4,459.0,0.0,24.0,0.0,80.3,94.3,66.3,2.19,10.03,59.0,0.0,1.0,86.5,38.0,0.44,4652.1744,0,0,0,0,0,0,0,0,0,0,0,1
2111,Very Large,7.2,127.0,0.0,6.0,0.0,68.8,77.8,59.8,5.55,16.19,3.0,0.0,0.0,0.0,0.0,0.0,1007.2056,0,0,0,0,0,0,0,0,0,0,0,1
2112,Very Large,5.4,0.0,1.0,0.0,0.27,54.9,73.5,36.3,8.59,10.74,0.0,7.0,1.0,37.5,14.5,0.39,6640.3392,0,0,0,0,0,0,1,0,0,0,0,0
2113,Very Large,7.6,419.0,0.0,24.0,0.0,79.0,92.7,65.2,2.26,3.4200000000000004,9.0,2.0,1.0,61.2,14.3,0.23,2752.5912000000003,0,0,0,0,0,0,1,0,0,0,0,0
2114,Medium,8.7,177.0,0.0,10.0,0.0,70.6,86.6,54.7,13.27,14.669999999999998,6.0,6.0,1.0,160.8,54.3,0.34,341.20320000000004,0,0,0,0,0,0,1,0,0,0,0,0
2115,Medium,7.2,225.0,0.0,9.0,0.16,71.1,84.0,58.1,5.78,5.78,1.0,5.0,1.0,20.6,8.6,0.42,803.796,0,0,0,0,0,0,0,0,1,0,0,0
2116,Medium,8.3,490.0,0.0,21.0,0.02,80.8,95.4,66.2,10.070000000000002,11.13,10.0,1.0,0.0,0.0,0.0,0.0,1345.1280000000002,0,0,0,0,0,0,0,0,1,0,0,0
2117,Very Large,10.7,867.0,0.0,31.0,0.05,93.0,107.8,78.2,0.55,0.7000000000000001,52.0,0.0,0.0,0.0,0.0,0.0,4317.5328,0,0,0,0,0,1,0,0,0,0,0,0
2118,Very Large,7.8,412.0,0.0,23.0,0.0,78.3,94.2,62.3,4.08,16.669999999999998,25.0,0.0,0.0,0.0,0.0,0.0,675.8448000000001,0,0,0,0,0,1,0,0,0,0,0,0
2119,Small,5.8,147.0,0.0,6.0,0.03,69.7,81.8,57.7,10.749999999999998,11.36,5.0,2.0,0.0,0.0,0.0,0.0,1450.1136,0,0,0,0,0,0,1,0,0,0,0,0
2120,Small,5.6,87.0,1.0,2.0,0.31,67.1,79.8,54.5,5.43,6.73,0.0,9.0,0.0,0.0,0.0,0.0,875.9736,0,0,0,0,0,0,0,0,1,0,0,0
2121,Large,4.9,126.0,0.0,13.0,0.0,68.4,86.8,50.0,25.44,28.34,6.0,1.0,1.0,91.7,57.3,0.62,3031.4592,0,0,0,0,0,0,1,0,0,0,0,0
2122,Very Large,8.3,423.0,0.0,27.0,0.0,79.2,94.1,64.3,3.09,7.109999999999999,29.0,2.0,1.0,10.5,4.0,0.38,2877.2616000000003,0,0,0,0,0,1,0,0,0,0,0,0
2123,Large,4.3,0.0,2.0,0.0,0.43,52.8,67.9,37.7,2.54,9.57,32.0,0.0,1.0,54.2,18.9,0.35,6463.176,0,0,0,0,0,0,0,0,0,0,1,0
2124,Small,8.7,263.0,0.0,17.0,0.0,73.5,90.8,56.2,11.260000000000002,13.47,0.0,7.0,0.0,0.0,0.0,0.0,255.9024,0,0,0,0,0,0,0,0,1,0,0,0
2125,Small,6.7,173.0,1.0,18.0,0.2,70.2,89.4,51.0,2.66,6.98,42.0,1.0,0.0,0.0,0.0,0.0,4281.444,0,0,0,0,0,0,0,0,0,0,0,1
2126,Very Large,6.5,0.0,1.0,0.0,0.41,52.4,59.9,44.9,29.04,37.940000000000005,1.0,5.0,1.0,91.7,57.3,0.62,4514.3808,0,0,0,0,0,0,1,0,0,0,0,0
2127,Medium,7.6,160.0,1.0,8.0,0.62,69.7,83.7,55.6,28.96,29.29,2.0,25.0,1.0,68.4,24.6,0.36,357.60720000000003,0,0,0,0,0,0,0,0,1,0,0,0
2128,Very Large,8.3,423.0,0.0,27.0,0.0,79.2,94.1,64.3,3.09,7.109999999999999,29.0,2.0,0.0,0.0,0.0,0.0,639.7560000000001,0,0,0,0,0,1,0,0,0,0,0,0
2129,Very Large,5.1,74.0,0.0,6.0,0.0,66.8,82.1,51.5,5.71,33.39,12.0,0.0,0.0,0.0,0.0,0.0,1171.2456,0,1,0,0,0,0,0,0,0,0,0,0
2130,Large,15.0,349.0,0.0,23.0,0.0,76.4,92.2,60.6,2.06,2.82,15.0,1.0,1.0,14.8,4.3,0.29,2887.1040000000003,0,0,0,0,0,0,1,0,0,0,0,0
2131,Medium,5.4,0.0,0.0,0.0,0.13,59.9,67.1,52.7,14.01,34.64,0.0,0.0,0.0,0.0,0.0,0.0,2877.2616000000003,0,0,0,0,0,1,0,0,0,0,0,0
2132,Small,5.4,0.0,0.0,0.0,0.13,59.9,67.1,52.7,14.01,34.64,0.0,0.0,0.0,0.0,0.0,0.0,4658.736,0,0,0,0,0,1,0,0,0,0,0,0
2133,Small,10.1,507.0,1.0,26.0,0.14,81.3,96.0,66.6,2.539999999999999,7.66,14.0,0.0,0.0,0.0,0.0,0.0,2729.6256000000003,0,0,0,0,0,1,0,0,0,0,0,0
2134,Medium,6.3,353.0,0.0,21.0,0.02,76.8,92.6,60.9,19.24,22.33,8.0,2.0,1.0,91.7,57.3,0.62,853.008,0,0,0,0,0,0,1,0,0,0,0,0
2135,Medium,7.2,301.0,0.0,19.0,0.0,74.7,90.7,58.7,7.309999999999999,13.85,38.0,0.0,1.0,59.6,24.9,0.42,902.22,0,1,0,0,0,0,0,0,0,0,0,0
2136,Very Large,4.9,25.0,4.0,1.0,1.35,61.5,79.5,43.6,10.26,9.67,0.0,13.0,1.0,12.0,2.0,0.17,7650.8256,0,0,0,0,0,0,1,0,0,0,0,0
2137,Large,6.7,516.0,0.0,30.0,0.0,81.6,97.5,65.8,12.970000000000002,23.309999999999995,26.0,2.0,1.0,154.8,59.1,0.38,400.2576,0,0,0,0,0,1,0,0,0,0,0,0
2138,Medium,7.8,24.0,2.0,7.0,0.36,63.5,84.2,42.9,2.08,10.05,59.0,2.0,1.0,110.0,49.7,0.45,5393.635200000001,0,0,0,0,0,0,0,0,0,0,0,1
2139,Large,6.0,34.0,1.0,5.0,0.17,63.2,79.5,47.0,24.820000000000004,27.190000000000005,2.0,6.0,0.0,0.0,0.0,0.0,1003.9248,0,0,0,0,0,0,0,0,1,0,0,0
2140,Medium,6.7,38.0,3.0,1.0,0.82,63.2,77.2,49.1,3.88,18.9,37.0,0.0,0.0,0.0,0.0,0.0,200.1288,0,0,0,0,0,0,0,0,0,0,1,0
2141,Very Large,3.1,346.0,0.0,29.0,0.0,76.5,95.8,57.2,10.05,22.47,56.0,0.0,1.0,25.0,7.4,0.3,5606.8872,0,0,0,0,0,0,0,0,0,0,0,1
2142,Large,4.3,230.0,0.0,21.0,0.0,72.7,90.8,54.6,4.37,27.86,39.0,1.0,0.0,0.0,0.0,0.0,2483.5656,0,1,0,0,0,0,0,0,0,0,0,0
2143,Small,7.8,16.0,0.0,4.0,0.0,59.5,79.6,39.5,10.48,10.87,1.0,8.0,0.0,0.0,0.0,0.0,3881.1864,0,0,0,0,0,0,0,0,1,0,0,0
